"imfcode","country","year","W"
474,"YEMEN",1989,0.25
474,"YEMEN",1989,0.5
474,"YEMEN",1989,0.25
474,"YEMEN",1989,0.5
474,"YEMEN",1990,0.25
474,"YEMEN",1990,0.25
474,"YEMEN",1993,0
474,"YEMEN",1994,0
474,"YEMEN",1995,0
474,"YEMEN",1996,0
474,"YEMEN",1997,0
474,"YEMEN",1998,0
474,"YEMEN",1999,0
474,"YEMEN",2000,0
474,"YEMEN",2001,0
474,"YEMEN",2002,0
474,"YEMEN",2003,0
474,"YEMEN",2004,0
474,"YEMEN",2005,0
474,"YEMEN",2006,0
474,"YEMEN",2007,0
474,"YEMEN",2008,0
474,"YEMEN",2009,0
474,"YEMEN",2010,0
474,"YEMEN",2011,0
474,"YEMEN",2012,0
754,"ZAMBIA",1975,0.5
754,"ZAMBIA",1976,0.5
754,"ZAMBIA",1977,0.5
754,"ZAMBIA",1978,0.5
754,"ZAMBIA",1979,0.5
754,"ZAMBIA",1980,0.5
754,"ZAMBIA",1981,0.5
754,"ZAMBIA",1982,0.5
754,"ZAMBIA",1983,0.5
754,"ZAMBIA",1984,0.5
754,"ZAMBIA",1985,0.5
754,"ZAMBIA",1986,0.5
754,"ZAMBIA",1987,0.5
754,"ZAMBIA",1988,0.5
754,"ZAMBIA",1989,0.5
754,"ZAMBIA",1990,0.5
754,"ZAMBIA",1991,0.75
754,"ZAMBIA",1992,0.75
754,"ZAMBIA",1993,0.75
754,"ZAMBIA",1994,0.75
754,"ZAMBIA",1995,0.75
754,"ZAMBIA",1996,0.5
754,"ZAMBIA",1997,0.5
754,"ZAMBIA",1998,0.5
754,"ZAMBIA",1999,0.5
754,"ZAMBIA",2000,0.5
754,"ZAMBIA",2001,0.75
754,"ZAMBIA",2002,0.75
754,"ZAMBIA",2003,0.75
754,"ZAMBIA",2004,0.75
754,"ZAMBIA",2005,0.75
754,"ZAMBIA",2006,0.75
754,"ZAMBIA",2007,0.75
754,"ZAMBIA",2008,0.75
754,"ZAMBIA",2009,0.75
754,"ZAMBIA",2010,0.75
754,"ZAMBIA",2011,0.75
754,"ZAMBIA",2012,0.75
698,"ZIMBABWE",1975,0.75
698,"ZIMBABWE",1976,0.75
698,"ZIMBABWE",1977,0.75
698,"ZIMBABWE",1978,0.75
698,"ZIMBABWE",1980,0.75
698,"ZIMBABWE",1981,0.75
698,"ZIMBABWE",1982,0.75
698,"ZIMBABWE",1983,0.75
698,"ZIMBABWE",1984,0.75
698,"ZIMBABWE",1985,0.75
698,"ZIMBABWE",1986,0.75
698,"ZIMBABWE",1987,0.5
698,"ZIMBABWE",1988,0.5
698,"ZIMBABWE",1989,0.5
698,"ZIMBABWE",1990,0.5
698,"ZIMBABWE",1991,0.5
698,"ZIMBABWE",1992,0.5
698,"ZIMBABWE",1993,0.5
698,"ZIMBABWE",1994,0.5
698,"ZIMBABWE",1995,0.5
698,"ZIMBABWE",1996,0.5
698,"ZIMBABWE",1997,0.5
698,"ZIMBABWE",1998,0.5
698,"ZIMBABWE",1999,0.5
698,"ZIMBABWE",2000,0.5
698,"ZIMBABWE",2001,0.5
698,"ZIMBABWE",2002,0.5
698,"ZIMBABWE",2003,0.5
698,"ZIMBABWE",2004,0.5
698,"ZIMBABWE",2005,0.5
698,"ZIMBABWE",2006,0.5
698,"ZIMBABWE",2007,0.5
698,"ZIMBABWE",2008,0.5
698,"ZIMBABWE",2009,0.75
698,"ZIMBABWE",2010,0.75
698,"ZIMBABWE",2011,0.75
698,"ZIMBABWE",2012,0.75
