"imfcode","year","country","UDS","polity2"
"5686",243,1894,NA,NA,-3
"5687",243,1895,NA,NA,-3
"5688",243,1896,NA,NA,-3
"5689",243,1897,NA,NA,-3
"5690",243,1898,NA,NA,-3
"5691",243,1899,NA,NA,-3
"5692",243,1900,NA,NA,-3
"5693",243,1901,NA,NA,-3
"5694",243,1902,NA,NA,-3
"5695",243,1903,NA,NA,-3
"5696",243,1904,NA,NA,-3
"5697",243,1905,NA,NA,-3
"5698",243,1906,NA,NA,-3
"5699",243,1907,NA,NA,-3
"5700",243,1908,NA,NA,-3
"5701",243,1909,NA,NA,-3
"5702",243,1910,NA,NA,-3
"5703",243,1911,NA,NA,-3
"5704",243,1912,NA,NA,-3
"5705",243,1913,NA,NA,-3
"5706",243,1914,NA,NA,NA
"5707",243,1915,NA,NA,NA
"5708",243,1916,NA,NA,NA
"5709",243,1917,NA,NA,NA
"5710",243,1918,NA,NA,NA
"5711",243,1919,NA,NA,NA
"5712",243,1920,NA,NA,NA
"5713",243,1921,NA,NA,NA
"5714",243,1922,NA,NA,NA
"5715",243,1923,NA,NA,NA
"5716",243,1924,NA,NA,NA
"5717",243,1925,NA,NA,-3
"5718",243,1926,NA,NA,-3
"5719",243,1927,NA,NA,-3
"5720",243,1928,NA,NA,-3
"5721",243,1929,NA,NA,-3
"5722",243,1930,NA,NA,-5
"5723",243,1931,NA,NA,-7
"5724",243,1932,NA,NA,-9
"5725",243,1933,NA,NA,-9
"5726",243,1934,NA,NA,-9
"5727",243,1935,NA,NA,-9
"5728",243,1936,NA,NA,-9
"5729",243,1937,NA,NA,-9
"5730",243,1938,NA,NA,-9
"5731",243,1939,NA,NA,-9
"5732",243,1940,NA,NA,-9
"5733",243,1941,NA,NA,-9
"5734",243,1942,NA,NA,-9
"5735",243,1943,NA,NA,-9
"5736",243,1944,NA,NA,-9
"5737",243,1945,NA,NA,-9
"5738",243,1946,"Dominican Rep",-1.27991133517294,-9
"5739",243,1947,"Dominican Rep",-1.27903557465372,-9
"5740",243,1948,"Dominican Rep",-1.26006564236725,-9
"5741",243,1949,"Dominican Rep",-1.25394881057774,-9
"5742",243,1950,"Dominican Rep",-1.25323358595767,-9
"5743",243,1951,"Dominican Rep",-1.25647738963751,-9
"5744",243,1952,"Dominican Rep",-1.11627862511633,-9
"5745",243,1953,"Dominican Rep",-1.25802383481341,-9
"5746",243,1954,"Dominican Rep",-1.12575887648031,-9
"5747",243,1955,"Dominican Rep",-1.13919653497744,-9
"5748",243,1956,"Dominican Rep",-1.25264960968158,-9
"5749",243,1957,"Dominican Rep",-1.25519734894771,-9
"5750",243,1958,"Dominican Rep",-1.25668716383374,-9
"5751",243,1959,"Dominican Rep",-1.26269860935993,-9
"5752",243,1960,"Dominican Rep",-1.15005873378262,-9
"5753",243,1961,"Dominican Rep",-0.458381128555105,0
"5754",243,1962,"Dominican Rep",-0.135003979333509,8
"5755",243,1963,"Dominican Rep",-0.258609682265335,0
"5756",243,1964,"Dominican Rep",-0.660346931176886,0
"5757",243,1965,"Dominican Rep",-0.664767556222544,0
"5758",243,1966,"Dominican Rep",-0.113182455590973,-3
"5759",243,1967,"Dominican Rep",-0.109946959923646,-3
"5760",243,1968,"Dominican Rep",-0.110580428399468,-3
"5761",243,1969,"Dominican Rep",-0.11119668184357,-3
"5762",243,1970,"Dominican Rep",-0.105779756539621,-3
"5763",243,1971,"Dominican Rep",-0.103059702515687,-3
"5764",243,1972,"Dominican Rep",-0.0442024532133077,-3
"5765",243,1973,"Dominican Rep",-0.046385869842859,-3
"5766",243,1974,"Dominican Rep",-0.150558764702124,-3
"5767",243,1975,"Dominican Rep",-0.151600937891376,-3
"5768",243,1976,"Dominican Rep",-0.169433352795226,-3
"5769",243,1977,"Dominican Rep",-0.203071688367808,-3
"5770",243,1978,"Dominican Rep",0.459403997140702,6
"5771",243,1979,"Dominican Rep",0.62942069277671,6
"5772",243,1980,"Dominican Rep",0.561194242896097,6
"5773",243,1981,"Dominican Rep",0.719005028823292,6
"5774",243,1982,"Dominican Rep",0.723324187443443,6
"5775",243,1983,"Dominican Rep",0.709168213006904,6
"5776",243,1984,"Dominican Rep",0.651608564082387,6
"5777",243,1985,"Dominican Rep",0.659263770754121,6
"5778",243,1986,"Dominican Rep",0.651412446589775,6
"5779",243,1987,"Dominican Rep",0.649227591072718,6
"5780",243,1988,"Dominican Rep",0.709710855130788,6
"5781",243,1989,"Dominican Rep",0.65323843965883,6
"5782",243,1990,"Dominican Rep",0.549772627389106,6
"5783",243,1991,"Dominican Rep",0.547412229710404,6
"5784",243,1992,"Dominican Rep",0.544610561560408,6
"5785",243,1993,"Dominican Rep",0.526622634838604,6
"5786",243,1994,"Dominican Rep",0.243879767316455,5
"5787",243,1995,"Dominican Rep",0.246603894086209,5
"5788",243,1996,"Dominican Rep",0.679263979861491,8
"5789",243,1997,"Dominican Rep",0.681790053588056,8
"5790",243,1998,"Dominican Rep",0.714686113759913,8
"5791",243,1999,"Dominican Rep",0.698931045772022,8
"5792",243,2000,"Dominican Rep",0.701457340909795,8
"5793",243,2001,"Dominican Rep",0.74799858274194,8
"5794",243,2002,"Dominican Rep",0.741850923649891,8
"5795",243,2003,"Dominican Rep",0.697665910059878,8
"5796",243,2004,"Dominican Rep",0.744874060816754,8
"5797",243,2005,"Dominican Rep",0.747013502356268,8
"5798",243,2006,"Dominican Rep",0.714016139663083,8
"5799",243,2007,"Dominican Rep",0.715010448880866,8
"5800",243,2008,"Dominican Rep",0.672375258961257,8
"5801",243,2009,NA,NA,8
"5802",243,2010,NA,NA,8
"5803",243,2011,NA,NA,8
"5804",243,2012,NA,NA,8
"5805",248,1830,NA,NA,-1
"5806",248,1831,NA,NA,-1
"5807",248,1832,NA,NA,-1
"5808",248,1833,NA,NA,-1
"5809",248,1834,NA,NA,-1
"5810",248,1835,NA,NA,-1
"5811",248,1836,NA,NA,-1
"5812",248,1837,NA,NA,-1
"5813",248,1838,NA,NA,-1
"5814",248,1839,NA,NA,-1
"5815",248,1840,NA,NA,-1
"5816",248,1841,NA,NA,-1
"5817",248,1842,NA,NA,-1
"5818",248,1843,NA,NA,-1
"5819",248,1844,NA,NA,-1
"5820",248,1845,NA,NA,-1
"5821",248,1846,NA,NA,-1
"5822",248,1847,NA,NA,-1
"5823",248,1848,NA,NA,-1
"5824",248,1849,NA,NA,-1
"5825",248,1850,NA,NA,-1
"5826",248,1851,NA,NA,-1
"5827",248,1852,NA,NA,-1
"5828",248,1853,NA,NA,-1
"5829",248,1854,NA,NA,-1
"5830",248,1855,NA,NA,-1
"5831",248,1856,NA,NA,-1
"5832",248,1857,NA,NA,-1
"5833",248,1858,NA,NA,-1
"5834",248,1859,NA,NA,-1
"5835",248,1860,NA,NA,-1
"5836",248,1861,NA,NA,-1
"5837",248,1862,NA,NA,-1
"5838",248,1863,NA,NA,-1
"5839",248,1864,NA,NA,-1
"5840",248,1865,NA,NA,-1
"5841",248,1866,NA,NA,-1
"5842",248,1867,NA,NA,-1
"5843",248,1868,NA,NA,-1
"5844",248,1869,NA,NA,-1
"5845",248,1870,NA,NA,-1
"5846",248,1871,NA,NA,-1
"5847",248,1872,NA,NA,-1
"5848",248,1873,NA,NA,-1
"5849",248,1874,NA,NA,-1
"5850",248,1875,NA,NA,-1
"5851",248,1876,NA,NA,-1
"5852",248,1877,NA,NA,-1
"5853",248,1878,NA,NA,-1
"5854",248,1879,NA,NA,-1
"5855",248,1880,NA,NA,-1
"5856",248,1881,NA,NA,-1
"5857",248,1882,NA,NA,-1
"5858",248,1883,NA,NA,-1
"5859",248,1884,NA,NA,-1
"5860",248,1885,NA,NA,-1
"5861",248,1886,NA,NA,-1
"5862",248,1887,NA,NA,-1
"5863",248,1888,NA,NA,-1
"5864",248,1889,NA,NA,-1
"5865",248,1890,NA,NA,-1
"5866",248,1891,NA,NA,-1
"5867",248,1892,NA,NA,-1
"5868",248,1893,NA,NA,-1
"5869",248,1894,NA,NA,-1
"5870",248,1895,NA,NA,-1
"5871",248,1896,NA,NA,-1
"5872",248,1897,NA,NA,-1
"5873",248,1898,NA,NA,-1
"5874",248,1899,NA,NA,-1
"5875",248,1900,NA,NA,-1
"5876",248,1901,NA,NA,-3
"5877",248,1902,NA,NA,-3
"5878",248,1903,NA,NA,-3
"5879",248,1904,NA,NA,-3
"5880",248,1905,NA,NA,-3
"5881",248,1906,NA,NA,-3
"5882",248,1907,NA,NA,-3
"5883",248,1908,NA,NA,-3
"5884",248,1909,NA,NA,-3
"5885",248,1910,NA,NA,-3
"5886",248,1911,NA,NA,-3
"5887",248,1912,NA,NA,-3
"5888",248,1913,NA,NA,-3
"5889",248,1914,NA,NA,-3
"5890",248,1915,NA,NA,-3
"5891",248,1916,NA,NA,-3
"5892",248,1917,NA,NA,-3
"5893",248,1918,NA,NA,-3
"5894",248,1919,NA,NA,-3
"5895",248,1920,NA,NA,-3
"5896",248,1921,NA,NA,-3
"5897",248,1922,NA,NA,-3
"5898",248,1923,NA,NA,-3
"5899",248,1924,NA,NA,-3
"5900",248,1925,NA,NA,-1
"5901",248,1926,NA,NA,-1
"5902",248,1927,NA,NA,-1
"5903",248,1928,NA,NA,-1
"5904",248,1929,NA,NA,-1
"5905",248,1930,NA,NA,-1
"5906",248,1931,NA,NA,-1
"5907",248,1932,NA,NA,-1
"5908",248,1933,NA,NA,-1
"5909",248,1934,NA,NA,-1
"5910",248,1935,NA,NA,-1
"5911",248,1936,NA,NA,-1
"5912",248,1937,NA,NA,-1
"5913",248,1938,NA,NA,-1
"5914",248,1939,NA,NA,-1
"5915",248,1940,NA,NA,-1
"5916",248,1941,NA,NA,-1
"5917",248,1942,NA,NA,-1
"5918",248,1943,NA,NA,-1
"5919",248,1944,NA,NA,-1
"5920",248,1945,NA,NA,-1
"5921",248,1946,"Ecuador",-0.227368575761221,-1
"5922",248,1947,"Ecuador",-0.477890889005403,-1
"5923",248,1948,"Ecuador",0.301318474826223,2
"5924",248,1949,"Ecuador",0.371459622335586,2
"5925",248,1950,"Ecuador",0.379190035570419,2
"5926",248,1951,"Ecuador",0.370269014575586,2
"5927",248,1952,"Ecuador",0.369960644476445,2
"5928",248,1953,"Ecuador",0.347262941257844,2
"5929",248,1954,"Ecuador",0.346181272946393,2
"5930",248,1955,"Ecuador",0.32692098954523,2
"5931",248,1956,"Ecuador",0.367482237487904,2
"5932",248,1957,"Ecuador",0.372031478724314,2
"5933",248,1958,"Ecuador",0.374086447607473,2
"5934",248,1959,"Ecuador",0.367917313105001,2
"5935",248,1960,"Ecuador",0.367372216004726,2
"5936",248,1961,"Ecuador",0.13431992593646,-1
"5937",248,1962,"Ecuador",0.171018794511088,-1
"5938",248,1963,"Ecuador",-0.385141327601646,-1
"5939",248,1964,"Ecuador",-0.697192391057586,-1
"5940",248,1965,"Ecuador",-0.627377886125978,-1
"5941",248,1966,"Ecuador",-0.436773968319427,-1
"5942",248,1967,"Ecuador",-0.440833496360475,-1
"5943",248,1968,"Ecuador",0.0351479660811931,5
"5944",248,1969,"Ecuador",0.0752189025686985,5
"5945",248,1970,"Ecuador",-0.367125035750272,0
"5946",248,1971,"Ecuador",-0.563995105119662,0
"5947",248,1972,"Ecuador",-0.70978063882563,-5
"5948",248,1973,"Ecuador",-0.699732595748448,-5
"5949",248,1974,"Ecuador",-0.710338612765463,-5
"5950",248,1975,"Ecuador",-0.706954739445548,-5
"5951",248,1976,"Ecuador",-0.49629587054693,-5
"5952",248,1977,"Ecuador",-0.496573490943788,-5
"5953",248,1978,"Ecuador",-0.459204703599772,-5
"5954",248,1979,"Ecuador",0.51175150821358,9
"5955",248,1980,"Ecuador",0.556106626726919,9
"5956",248,1981,"Ecuador",0.57101445865235,9
"5957",248,1982,"Ecuador",0.567060662205746,9
"5958",248,1983,"Ecuador",0.55282707262876,9
"5959",248,1984,"Ecuador",0.539929024527741,8
"5960",248,1985,"Ecuador",0.651033929829446,8
"5961",248,1986,"Ecuador",0.688186378972442,8
"5962",248,1987,"Ecuador",0.647494545612512,8
"5963",248,1988,"Ecuador",0.789842448818896,9
"5964",248,1989,"Ecuador",0.746582371569553,9
"5965",248,1990,"Ecuador",0.765080200107071,9
"5966",248,1991,"Ecuador",0.728577175243754,9
"5967",248,1992,"Ecuador",0.723956096718354,9
"5968",248,1993,"Ecuador",0.725425870609178,9
"5969",248,1994,"Ecuador",0.725833147346941,9
"5970",248,1995,"Ecuador",0.767873591914593,9
"5971",248,1996,"Ecuador",0.727391934284463,9
"5972",248,1997,"Ecuador",0.578416222202511,8
"5973",248,1998,"Ecuador",0.721386785543999,9
"5974",248,1999,"Ecuador",0.70637625219569,9
"5975",248,2000,"Ecuador",0.239669998157075,6
"5976",248,2001,"Ecuador",0.379239823993074,6
"5977",248,2002,"Ecuador",0.49925335703238,6
"5978",248,2003,"Ecuador",0.586500452483418,6
"5979",248,2004,"Ecuador",0.355825053798606,6
"5980",248,2005,"Ecuador",0.298622301283306,6
"5981",248,2006,"Ecuador",0.354255427574813,7
"5982",248,2007,"Ecuador",0.313226105639041,5
"5983",248,2008,"Ecuador",0.458388379617529,5
"5984",248,2009,NA,NA,5
"5985",248,2010,NA,NA,5
"5986",248,2011,NA,NA,5
"5987",248,2012,NA,NA,5
"5988",253,1841,NA,NA,-1
"5989",253,1842,NA,NA,-1
"5990",253,1843,NA,NA,-1
"5991",253,1844,NA,NA,-1
"5992",253,1845,NA,NA,-1
"5993",253,1846,NA,NA,-1
"5994",253,1847,NA,NA,-1
"5995",253,1848,NA,NA,-1
"5996",253,1849,NA,NA,-1
"5997",253,1850,NA,NA,-1
"5998",253,1851,NA,NA,-1
"5999",253,1852,NA,NA,-1
"6000",253,1853,NA,NA,-1
"6001",253,1854,NA,NA,-1
"6002",253,1855,NA,NA,NA
"6003",253,1856,NA,NA,NA
"6004",253,1857,NA,NA,NA
"6005",253,1858,NA,NA,-1
"6006",253,1859,NA,NA,-1
"6007",253,1860,NA,NA,-1
"6008",253,1861,NA,NA,-1
"6009",253,1862,NA,NA,-1
"6010",253,1863,NA,NA,-1
"6011",253,1864,NA,NA,-1
"6012",253,1865,NA,NA,-1
"6013",253,1866,NA,NA,-1
"6014",253,1867,NA,NA,-1
"6015",253,1868,NA,NA,-1
"6016",253,1869,NA,NA,-1
"6017",253,1870,NA,NA,-1
"6018",253,1871,NA,NA,-1
"6019",253,1872,NA,NA,-1
"6020",253,1873,NA,NA,-1
"6021",253,1874,NA,NA,-1
"6022",253,1875,NA,NA,-1
"6023",253,1876,NA,NA,-1
"6024",253,1877,NA,NA,-1
"6025",253,1878,NA,NA,-1
"6026",253,1879,NA,NA,-1
"6027",253,1880,NA,NA,-1
"6028",253,1881,NA,NA,-1
"6029",253,1882,NA,NA,-1
"6030",253,1883,NA,NA,-1
"6031",253,1884,NA,NA,-1
"6032",253,1885,NA,NA,-1
"6033",253,1886,NA,NA,-1
"6034",253,1887,NA,NA,-1
"6035",253,1888,NA,NA,-1
"6036",253,1889,NA,NA,-1
"6037",253,1890,NA,NA,-1
"6038",253,1891,NA,NA,-1
"6039",253,1892,NA,NA,-1
"6040",253,1893,NA,NA,-1
"6041",253,1894,NA,NA,-1
"6042",253,1895,NA,NA,-1
"6043",253,1896,NA,NA,-1
"6044",253,1897,NA,NA,-1
"6045",253,1898,NA,NA,-1
"6046",253,1899,NA,NA,-1
"6047",253,1900,NA,NA,-1
"6048",253,1901,NA,NA,-1
"6049",253,1902,NA,NA,-1
"6050",253,1903,NA,NA,-6
"6051",253,1904,NA,NA,-6
"6052",253,1905,NA,NA,-6
"6053",253,1906,NA,NA,-6
"6054",253,1907,NA,NA,-6
"6055",253,1908,NA,NA,-6
"6056",253,1909,NA,NA,-6
"6057",253,1910,NA,NA,-6
"6058",253,1911,NA,NA,-6
"6059",253,1912,NA,NA,-6
"6060",253,1913,NA,NA,-6
"6061",253,1914,NA,NA,-6
"6062",253,1915,NA,NA,-6
"6063",253,1916,NA,NA,-6
"6064",253,1917,NA,NA,-6
"6065",253,1918,NA,NA,-6
"6066",253,1919,NA,NA,-6
"6067",253,1920,NA,NA,-6
"6068",253,1921,NA,NA,-6
"6069",253,1922,NA,NA,-6
"6070",253,1923,NA,NA,-6
"6071",253,1924,NA,NA,-6
"6072",253,1925,NA,NA,-6
"6073",253,1926,NA,NA,-6
"6074",253,1927,NA,NA,-6
"6075",253,1928,NA,NA,-6
"6076",253,1929,NA,NA,-6
"6077",253,1930,NA,NA,-6
"6078",253,1931,NA,NA,-9
"6079",253,1932,NA,NA,-9
"6080",253,1933,NA,NA,-9
"6081",253,1934,NA,NA,-9
"6082",253,1935,NA,NA,-9
"6083",253,1936,NA,NA,-9
"6084",253,1937,NA,NA,-9
"6085",253,1938,NA,NA,-9
"6086",253,1939,NA,NA,-9
"6087",253,1940,NA,NA,-9
"6088",253,1941,NA,NA,-9
"6089",253,1942,NA,NA,-9
"6090",253,1943,NA,NA,-9
"6091",253,1944,NA,NA,-8
"6092",253,1945,NA,NA,-8
"6093",253,1946,"El Salvador",-1.07835441552303,-8
"6094",253,1947,"El Salvador",-1.07446748556451,-8
"6095",253,1948,"El Salvador",-1.09281425382128,-7
"6096",253,1949,"El Salvador",-1.10239281994186,-7
"6097",253,1950,"El Salvador",-0.354447829194409,-6
"6098",253,1951,"El Salvador",-0.434218765894895,-6
"6099",253,1952,"El Salvador",-0.670221597846883,-6
"6100",253,1953,"El Salvador",-0.669955285590101,-6
"6101",253,1954,"El Salvador",-0.67410708550459,-6
"6102",253,1955,"El Salvador",-0.552160993007069,-6
"6103",253,1956,"El Salvador",-0.620081305944284,-5
"6104",253,1957,"El Salvador",-0.620356619585834,-5
"6105",253,1958,"El Salvador",-0.623435667018357,-5
"6106",253,1959,"El Salvador",-0.619751247072353,-5
"6107",253,1960,"El Salvador",-0.645696918019217,-3
"6108",253,1961,"El Salvador",-0.651834078305374,-3
"6109",253,1962,"El Salvador",-0.472074019308319,-3
"6110",253,1963,"El Salvador",-0.472548534713627,-3
"6111",253,1964,"El Salvador",-0.33815661771927,0
"6112",253,1965,"El Salvador",-0.233013007373636,0
"6113",253,1966,"El Salvador",-0.341624512150987,0
"6114",253,1967,"El Salvador",-0.108549514453707,0
"6115",253,1968,"El Salvador",-0.106614238581938,0
"6116",253,1969,"El Salvador",-0.106673336028458,0
"6117",253,1970,"El Salvador",-0.111617934664603,0
"6118",253,1971,"El Salvador",-0.110724646755026,0
"6119",253,1972,"El Salvador",-0.177022815210209,-1
"6120",253,1973,"El Salvador",-0.177954076805581,-1
"6121",253,1974,"El Salvador",-0.177812845309239,-1
"6122",253,1975,"El Salvador",-0.178779530192642,-1
"6123",253,1976,"El Salvador",-0.196302239715984,-1
"6124",253,1977,"El Salvador",-0.30062661608636,-6
"6125",253,1978,"El Salvador",-0.392480048564288,-6
"6126",253,1979,"El Salvador",-0.560638931363461,-4
"6127",253,1980,"El Salvador",-0.833992469500028,-2
"6128",253,1981,"El Salvador",-0.539804974887909,0
"6129",253,1982,"El Salvador",-0.311799234496135,2
"6130",253,1983,"El Salvador",-0.343230456495329,4
"6131",253,1984,"El Salvador",0.0400692195766344,6
"6132",253,1985,"El Salvador",0.0300239251607374,6
"6133",253,1986,"El Salvador",0.0546200616982827,6
"6134",253,1987,"El Salvador",0.0558014567009451,6
"6135",253,1988,"El Salvador",0.0383551970558695,6
"6136",253,1989,"El Salvador",0.0394403921813069,6
"6137",253,1990,"El Salvador",0.0231372593649782,6
"6138",253,1991,"El Salvador",0.0675150158916202,7
"6139",253,1992,"El Salvador",0.250547630545595,7
"6140",253,1993,"El Salvador",0.247995594104278,7
"6141",253,1994,"El Salvador",0.631794309496995,7
"6142",253,1995,"El Salvador",0.63081910799194,7
"6143",253,1996,"El Salvador",0.627971946712022,7
"6144",253,1997,"El Salvador",0.720075789243544,7
"6145",253,1998,"El Salvador",0.719787820570111,7
"6146",253,1999,"El Salvador",0.710398787991479,7
"6147",253,2000,"El Salvador",0.728736165931669,7
"6148",253,2001,"El Salvador",0.608895131256562,7
"6149",253,2002,"El Salvador",0.614991579465942,7
"6150",253,2003,"El Salvador",0.606464853252805,7
"6151",253,2004,"El Salvador",0.652276079071944,7
"6152",253,2005,"El Salvador",0.647298162586077,7
"6153",253,2006,"El Salvador",0.620575284604442,7
"6154",253,2007,"El Salvador",0.618254451778917,7
"6155",253,2008,"El Salvador",0.537357353299886,7
"6156",253,2009,NA,NA,8
"6157",253,2010,NA,NA,8
"6158",253,2011,NA,NA,8
"6159",253,2012,NA,NA,8
"6160",258,1839,NA,NA,-3
"6161",258,1840,NA,NA,-3
"6162",258,1841,NA,NA,-3
"6163",258,1842,NA,NA,-3
"6164",258,1843,NA,NA,-3
"6165",258,1844,NA,NA,-3
"6166",258,1845,NA,NA,-3
"6167",258,1846,NA,NA,-3
"6168",258,1847,NA,NA,-3
"6169",258,1848,NA,NA,-3
"6170",258,1849,NA,NA,-3
"6171",258,1850,NA,NA,-1
"6172",258,1851,NA,NA,-1
"6173",258,1852,NA,NA,-1
"6174",258,1853,NA,NA,-1
"6175",258,1854,NA,NA,-3
"6176",258,1855,NA,NA,-3
"6177",258,1856,NA,NA,-3
"6178",258,1857,NA,NA,-3
"6179",258,1858,NA,NA,-3
"6180",258,1859,NA,NA,-3
"6181",258,1860,NA,NA,-3
"6182",258,1861,NA,NA,-3
"6183",258,1862,NA,NA,-3
"6184",258,1863,NA,NA,-3
"6185",258,1864,NA,NA,-3
"6186",258,1865,NA,NA,-3
"6187",258,1866,NA,NA,-3
"6188",258,1867,NA,NA,-3
"6189",258,1868,NA,NA,-3
"6190",258,1869,NA,NA,-3
"6191",258,1870,NA,NA,-3
"6192",258,1871,NA,NA,-2
"6193",258,1872,NA,NA,-2
"6194",258,1873,NA,NA,-1
"6195",258,1874,NA,NA,-1
"6196",258,1875,NA,NA,-1
"6197",258,1876,NA,NA,-5
"6198",258,1877,NA,NA,-5
"6199",258,1878,NA,NA,-5
"6200",258,1879,NA,NA,2
"6201",258,1880,NA,NA,2
"6202",258,1881,NA,NA,2
"6203",258,1882,NA,NA,2
"6204",258,1883,NA,NA,2
"6205",258,1884,NA,NA,2
"6206",258,1885,NA,NA,2
"6207",258,1886,NA,NA,2
"6208",258,1887,NA,NA,2
"6209",258,1888,NA,NA,2
"6210",258,1889,NA,NA,2
"6211",258,1890,NA,NA,2
"6212",258,1891,NA,NA,2
"6213",258,1892,NA,NA,2
"6214",258,1893,NA,NA,2
"6215",258,1894,NA,NA,2
"6216",258,1895,NA,NA,2
"6217",258,1896,NA,NA,-3
"6218",258,1897,NA,NA,-3
"6219",258,1898,NA,NA,2
"6220",258,1899,NA,NA,2
"6221",258,1900,NA,NA,-9
"6222",258,1901,NA,NA,-9
"6223",258,1902,NA,NA,-9
"6224",258,1903,NA,NA,-9
"6225",258,1904,NA,NA,-9
"6226",258,1905,NA,NA,-9
"6227",258,1906,NA,NA,-9
"6228",258,1907,NA,NA,-9
"6229",258,1908,NA,NA,-9
"6230",258,1909,NA,NA,-9
"6231",258,1910,NA,NA,-9
"6232",258,1911,NA,NA,-9
"6233",258,1912,NA,NA,-9
"6234",258,1913,NA,NA,-9
"6235",258,1914,NA,NA,-9
"6236",258,1915,NA,NA,-9
"6237",258,1916,NA,NA,-9
"6238",258,1917,NA,NA,-9
"6239",258,1918,NA,NA,-9
"6240",258,1919,NA,NA,-9
"6241",258,1920,NA,NA,-9
"6242",258,1921,NA,NA,2
"6243",258,1922,NA,NA,2
"6244",258,1923,NA,NA,2
"6245",258,1924,NA,NA,2
"6246",258,1925,NA,NA,2
"6247",258,1926,NA,NA,2
"6248",258,1927,NA,NA,2
"6249",258,1928,NA,NA,2
"6250",258,1929,NA,NA,2
"6251",258,1930,NA,NA,2
"6252",258,1931,NA,NA,-9
"6253",258,1932,NA,NA,-9
"6254",258,1933,NA,NA,-9
"6255",258,1934,NA,NA,-9
"6256",258,1935,NA,NA,-9
"6257",258,1936,NA,NA,-9
"6258",258,1937,NA,NA,-9
"6259",258,1938,NA,NA,-9
"6260",258,1939,NA,NA,-9
"6261",258,1940,NA,NA,-9
"6262",258,1941,NA,NA,-9
"6263",258,1942,NA,NA,-9
"6264",258,1943,NA,NA,-9
"6265",258,1944,NA,NA,5
"6266",258,1945,NA,NA,5
"6267",258,1946,"Guatemala",0.242526563031567,5
"6268",258,1947,"Guatemala",0.244030040549505,5
"6269",258,1948,"Guatemala",0.268202561816862,5
"6270",258,1949,"Guatemala",0.241894297085601,5
"6271",258,1950,"Guatemala",0.215924017138885,2
"6272",258,1951,"Guatemala",0.243383661628506,2
"6273",258,1952,"Guatemala",0.272163618277749,2
"6274",258,1953,"Guatemala",0.248402502437314,2
"6275",258,1954,"Guatemala",-0.37440431699626,-6
"6276",258,1955,"Guatemala",-0.496778983609793,-6
"6277",258,1956,"Guatemala",-0.581736387175598,-6
"6278",258,1957,"Guatemala",-0.676646198876918,-6
"6279",258,1958,"Guatemala",-0.2099238680602,-5
"6280",258,1959,"Guatemala",-0.212665822777553,-5
"6281",258,1960,"Guatemala",-0.185738288027925,-5
"6282",258,1961,"Guatemala",-0.237488467434402,-5
"6283",258,1962,"Guatemala",-0.212756442071484,-5
"6284",258,1963,"Guatemala",-0.83582945736135,-5
"6285",258,1964,"Guatemala",-0.837114958431584,-5
"6286",258,1965,"Guatemala",-0.792408824873806,-5
"6287",258,1966,"Guatemala",-0.14171356954927,3
"6288",258,1967,"Guatemala",-0.145290964431815,3
"6289",258,1968,"Guatemala",-0.143503028832044,3
"6290",258,1969,"Guatemala",-0.146079002417714,3
"6291",258,1970,"Guatemala",-0.159741993958166,1
"6292",258,1971,"Guatemala",-0.160226149789731,1
"6293",258,1972,"Guatemala",-0.0999004125782508,1
"6294",258,1973,"Guatemala",-0.0826332237416475,1
"6295",258,1974,"Guatemala",-0.159674280808434,-3
"6296",258,1975,"Guatemala",-0.160031707867858,-3
"6297",258,1976,"Guatemala",-0.159839695384846,-3
"6298",258,1977,"Guatemala",-0.155131971584117,-3
"6299",258,1978,"Guatemala",-0.177457353119118,-5
"6300",258,1979,"Guatemala",-0.211394555853638,-5
"6301",258,1980,"Guatemala",-0.307458312987523,-5
"6302",258,1981,"Guatemala",-0.282300488981012,-5
"6303",258,1982,"Guatemala",-1.03139734929396,-7
"6304",258,1983,"Guatemala",-0.87651164641105,-7
"6305",258,1984,"Guatemala",-0.447606844139001,-6
"6306",258,1985,"Guatemala",-0.158021726068943,-1
"6307",258,1986,"Guatemala",0.204817606719835,3
"6308",258,1987,"Guatemala",0.206465738865102,3
"6309",258,1988,"Guatemala",0.194441429177491,3
"6310",258,1989,"Guatemala",0.202053943130978,3
"6311",258,1990,"Guatemala",0.158477245523515,3
"6312",258,1991,"Guatemala",0.142201993314931,3
"6313",258,1992,"Guatemala",0.128661235416408,3
"6314",258,1993,"Guatemala",0.0655794521055694,3
"6315",258,1994,"Guatemala",0.105671417082552,3
"6316",258,1995,"Guatemala",0.10168805875258,3
"6317",258,1996,"Guatemala",0.219732810269566,8
"6318",258,1997,"Guatemala",0.276265840881251,8
"6319",258,1998,"Guatemala",0.274355912440798,8
"6320",258,1999,"Guatemala",0.233122946280943,8
"6321",258,2000,"Guatemala",0.455278000053231,8
"6322",258,2001,"Guatemala",0.553293461618658,8
"6323",258,2002,"Guatemala",0.309520416570378,8
"6324",258,2003,"Guatemala",0.309519783158753,8
"6325",258,2004,"Guatemala",0.252910752375729,8
"6326",258,2005,"Guatemala",0.252771573719243,8
"6327",258,2006,"Guatemala",0.273894296751123,8
"6328",258,2007,"Guatemala",0.303952491535534,8
"6329",258,2008,"Guatemala",0.444772526878273,8
"6330",258,2009,NA,NA,8
"6331",258,2010,NA,NA,8
"6332",258,2011,NA,NA,8
