"imfcode","year","legal_abs","political_abs","economic_abs"
926,2006,0.4941173,0.5377306,0.3972615
926,2007,0.4928901,0.5325777,0.3920586
926,2008,0.465306,0.5293767,0.3812314
926,2009,0.4538608,0.5224591,0.35519
926,2010,0.4356332,0.5140315,0.3297759
298,1990,0.7222222,0.5998548,0.8236111
298,1991,0.7222222,0.6307189,0.8275453
298,1992,0.7222222,0.6307189,0.8349518
298,1993,0.6041666,0.5797304,0.7052755
298,1994,0.5916666,0.5697304,0.7114784
298,1995,0.578888,0.5896223,0.6673914
298,1996,0.6079718,0.6328315,0.7193364
298,1997,0.6433341,0.6463782,0.7237766
298,1998,0.6444371,0.6429272,0.7355083
298,1999,0.6477982,0.6435741,0.7274601
298,2000,0.6597304,0.6560063,0.6929272
298,2001,0.6537864,0.7173798,0.7260171
298,2002,0.6468626,0.6907699,0.6959817
298,2003,0.6613995,0.7080336,0.6896295
298,2004,0.6616084,0.7125952,0.6831992
298,2005,0.6900651,0.713384,0.6745494
298,2006,0.6766216,0.7021593,0.6542428
298,2007,0.6843665,0.7070644,0.6543049
298,2008,0.689869,0.7126164,0.6600217
298,2009,0.7030335,0.7090347,0.6746851
298,2010,0.7136586,0.7173951,0.6892481
111,1990,0.9444444,0.8687364,0.8343142
111,1991,0.9444444,0.8409586,0.819313
111,1992,0.9444444,0.8409586,0.8103989
111,1993,0.8083333,0.8172304,0.6947989
111,1994,0.8291667,0.8234804,0.7076677
111,1995,0.8463592,0.8245016,0.7496997
111,1996,0.8794286,0.8215006,0.7762987
111,1997,0.8868171,0.8081751,0.7912326
111,1998,0.88865,0.8049769,0.7945345
111,1999,0.88833,0.8059444,0.8096309
111,2000,0.890483,0.8083588,0.8090776
111,2001,0.9144034,0.8119144,0.8441768
111,2002,0.8774192,0.8017956,0.860243
111,2003,0.8537735,0.8014426,0.859435
111,2004,0.8724225,0.7853627,0.8688259
111,2005,0.8425299,0.7842553,0.847824
111,2006,0.8360685,0.7617099,0.8535289
111,2007,0.8481011,0.7570971,0.8420867
111,2008,0.8379068,0.7623767,0.8159329
111,2009,0.8187848,0.7615864,0.7761037
111,2010,0.8151149,0.7541227,0.7765331
927,1990,NA,NA,NA
927,1991,NA,NA,NA
927,1992,NA,0.2729167,NA
927,1993,NA,0.16,0.0166667
927,1994,NA,0.16,0
927,1995,NA,0.16,0
927,1996,0.1735177,0.1687876,0.2142786
927,1997,0.1720256,0.1484407,0.1838636
927,1998,0.1973446,0.1489272,0.168391
927,1999,0.198377,0.1523874,0.1530231
927,2000,0.1994094,0.1616467,0.1543219
927,2001,0.2201347,0.1433979,0.1926649
927,2002,0.2116934,0.1450896,0.1893413
927,2003,0.2269841,0.1442494,0.1830581
927,2004,0.2188421,0.1587498,0.1777672
927,2005,0.151806,0.1072212,0.1799631
927,2006,0.145816,0.1503876,0.2512506
927,2007,0.1588652,0.1401584,0.284342
927,2008,0.1612175,0.140439,0.2912328
927,2009,0.1250359,0.1334636,0.2864501
927,2010,0.1114819,0.1312557,0.2406036
364,1990,NA,NA,NA
364,1991,NA,NA,NA
364,1992,NA,NA,NA
364,1993,NA,NA,0.2333333
364,1994,NA,NA,0.2333333
364,1995,NA,NA,0.3
364,1996,0.7177895,NA,0.4666667
364,1997,0.7040623,NA,0.4666667
364,1998,0.6903352,0.6446325,0.5335181
364,1999,0.7067344,0.6423754,0.5301845
364,2000,0.7231337,0.6401183,0.5268509
364,2001,0.8973107,0.7843708,0.6744458
364,2002,0.8992655,0.7223733,0.6720407
364,2003,0.8867036,0.8023651,0.6596193
364,2004,0.8861065,0.8039389,0.6358106
364,2005,0.8798957,0.8377933,0.770465
364,2006,0.8743492,0.7639711,0.7660663
364,2007,0.8618066,0.7304099,0.7527409
364,2008,0.8771144,0.7404476,0.7224465
364,2009,0.8373281,0.7915338,0.6453495
364,2010,0.8362381,0.8106347,0.6440082
299,1990,0.7222222,0.6965141,0.5853403
299,1991,0.7222222,0.6965141,0.6398718
299,1992,0.7222222,0.5721315,0.5602992
299,1993,0.6041667,0.5243627,0.4326368
299,1994,0.58125,0.5239461,0.3667565
299,1995,0.4896911,0.5261253,0.4587111
299,1996,0.589064,0.5028703,0.4686342
299,1997,0.5899912,0.5123528,0.5188967
299,1998,0.5909182,0.4902551,0.5544022
299,1999,0.5478948,0.4456287,0.5725977
299,2000,0.4297435,0.4530856,0.5891625
299,2001,0.3363054,0.465667,0.5902929
299,2002,0.3014435,0.3517677,0.4517958
299,2003,0.2934893,0.3778005,0.4309047
299,2004,0.3169256,0.3803774,0.3956474
299,2005,0.3095728,0.3728773,0.4031464
299,2006,0.2816787,0.3880224,0.3641735
299,2007,0.2687489,0.3734845,0.3523894
299,2008,0.2449445,0.3672018,0.3417884
299,2009,0.2207779,0.3054178,0.3308249
299,2010,0.2186091,0.3163177,0.2699527
582,1990,0.3888889,0.3021605,0.3333333
582,1991,0.3888889,0.3037037,0.4375
582,1992,0.3842593,0.3253087,0.5
582,1993,0.3513889,0.3383333,0.3333333
582,1994,0.3930556,0.3454167,0.25
582,1995,0.3477778,0.3733333,0.3125
582,1996,0.3925048,0.3734975,0.3802622
582,1997,0.3994157,0.3196967,0.3776769
582,1998,0.4003081,0.3036179,0.3514804
582,1999,0.4005225,0.3061618,0.3473799
582,2000,0.4285146,0.3034974,0.3432794
582,2001,0.3986266,0.3064473,0.3721285
582,2002,0.3900348,0.3033208,0.3740333
582,2003,0.3762735,0.2953928,0.344191
582,2004,0.3453559,0.3035833,0.3446991
582,2005,0.420326,0.3103973,0.3676982
582,2006,0.4133994,0.3365539,0.4120541
582,2007,0.4195161,0.3360515,0.411105
582,2008,0.421922,0.3295515,0.3892148
582,2009,0.4120822,0.3454985,0.392749
582,2010,0.4011133,0.3314548,0.3942159
846,1990,NA,NA,NA
846,1991,NA,NA,NA
846,1992,NA,NA,NA
846,1993,NA,0.5691177,0.1166667
846,1994,NA,0.5503677,0.1
846,1995,NA,0.5303309,0.1666667
846,1996,0.4739109,0.5762868,0.3333333
846,1997,0.4646399,0.5909926,0.3333333
846,1998,0.4553688,0.5515957,0.3916314
846,1999,0.4813225,0.5051001,0.3911892
846,2000,0.5294985,0.5346339,0.390747
846,2001,0.7103716,0.6616736,0.4220782
846,2002,0.7801335,0.6554781,0.420076
846,2003,0.7422858,0.6107998,0.4535968
846,2004,0.7569845,0.613561,0.544792
846,2005,0.7820832,0.6550454,0.6218417
846,2006,0.7714526,0.6534136,0.6179772
846,2007,0.7752306,0.5989646,0.5746198
846,2008,0.7686014,0.5513566,0.5654953
846,2009,0.6702731,0.6289129,0.5409226
846,2010,0.6615405,0.5841197,0.5362523
862,1990,NA,NA,NA
862,1991,NA,NA,NA
862,1992,NA,NA,NA
862,1993,NA,0.5127451,0.2
862,1994,NA,0.5158701,0.1666667
862,1995,NA,0.5158701,0.1666667
862,1996,0.6273307,0.5139263,0.5103733
862,1997,0.6211472,0.523294,0.5045761
862,1998,0.5732971,0.518397,0.4987788
862,1999,0.6178301,0.5182495,0.5054551
862,2000,0.6331964,0.533102,0.5079647
862,2001,0.7419593,0.6509951,0.5611305
862,2002,0.8287407,0.6588883,0.5035926
862,2003,0.826912,0.6541051,0.5745102
862,2004,0.8177817,0.6509105,0.5663835
862,2005,0.8122157,0.5460489,0.5845221
862,2006,0.7919186,0.5508611,0.5827091
862,2007,0.7890877,0.5949267,0.5968107
862,2008,0.7807162,0.5888931,0.5914117
862,2009,0.7304261,0.5869061,0.5033618
862,2010,0.7167742,0.5346449,0.5350683
474,1990,0.4722222,0.412037,0.3333333
474,1991,0.4444444,0.4253086,0.2847222
474,1992,0.5324074,0.4439815,0.4166667
474,1993,0.3791667,0.4543056,0.2333333
474,1994,0.3340278,0.4237092,0.225
474,1995,0.3394445,0.4552369,0.3902778
474,1996,0.3462803,0.4447439,0.4722528
474,1997,0.3465666,0.4129954,0.4604905
474,1998,0.3246306,0.3936205,0.4620615
474,1999,0.2979892,0.3938797,0.4411694
474,2000,0.2963479,0.3868972,0.4241663
474,2001,0.3002463,0.3883908,0.4614094
474,2002,0.326367,0.3876117,0.4386525
474,2003,0.3420229,0.4059853,0.4357565
474,2004,0.3309418,0.3691387,0.4245882
474,2005,0.3299576,0.359762,0.42546
474,2006,0.337845,0.3876523,0.4213663
474,2007,0.351253,0.3609035,0.422361
474,2008,0.3506656,0.3549889,0.4168998
474,2009,0.3472729,0.3176925,0.4649494
474,2010,0.3424024,0.3000661,0.4585173
199,1990,0.4583333,0.5528322,0.3909394
199,1991,0.4444444,0.5350853,0.426127
199,1992,0.5,0.5861656,0.4191771
199,1993,0.4458333,0.545049,0.3797818
199,1994,0.5993056,0.6296324,0.3858885
199,1995,0.6748514,0.6547794,0.4730035
199,1996,0.6587335,0.6506248,0.5263063
199,1997,0.6432291,0.6450337,0.5474063
199,1998,0.6254099,0.5877644,0.5728465
199,1999,0.615177,0.5804744,0.5661734
199,2000,0.6421276,0.5826753,0.5637041
199,2001,0.6974928,0.616744,0.5828303
199,2002,0.6612615,0.6028962,0.6037584
199,2003,0.6661248,0.6016811,0.6384839
199,2004,0.6692519,0.6258534,0.6367818
199,2005,0.7010691,0.6255537,0.61288
199,2006,0.6995091,0.6124026,0.6085274
199,2007,0.6928024,0.6041493,0.6199303
199,2008,0.6692072,0.6135677,0.6045988
199,2009,0.6566372,0.60981,0.5902894
199,2010,0.6589258,0.609687,0.5986093
636,1990,0.3333333,0.187037,0.2349193
636,1991,0.3842593,0.1685185,0.2221982
636,1992,0.3333333,0.1851852,0.1660744
636,1993,0.2520833,0.1427778,0.1337938
636,1994,0.2541667,0.1588889,0.1413947
636,1995,0.3047318,0.1916667,0.2357906
636,1996,0.2420237,0.1647727,0.2491253
636,1997,0.24871,0.1429601,0.2684402
636,1998,0.2507666,0.1211474,0.2773384
636,1999,0.1998402,0.1180989,0.2401294
636,2000,0.2448847,0.1366413,0.2536149
636,2001,0.2809538,0.1831363,0.3824412
636,2002,0.2910236,0.1687096,0.4459285
636,2003,0.2706206,0.1816783,0.4299887
636,2004,0.2716287,0.1865808,0.3704617
636,2005,0.2766103,0.1919651,0.3686488
636,2006,0.2807344,0.2199616,0.3754225
636,2007,0.2773615,0.2332043,0.4050396
636,2008,0.2789505,0.2221387,0.4000409
636,2009,0.2433184,0.227843,0.3708282
636,2010,0.2467586,0.2284549,0.3949316
754,1990,0.4722222,0.3033951,0.233057
754,1991,0.5555556,0.5101852,0.2395429
754,1992,0.6666667,0.6158497,0.2442926
754,1993,0.4791667,0.5499592,0.2200672
754,1994,0.4833333,0.5564869,0.206367
754,1995,0.5182062,0.5496814,0.3532938
754,1996,0.524999,0.4602548,0.4427569
754,1997,0.5270993,0.451604,0.5160814
754,1998,0.5291995,0.4307511,0.594267
754,1999,0.5262528,0.4606346,0.6383078
754,2000,0.5054447,0.4427751,0.6802652
754,2001,0.5114545,0.4497083,0.6016374
754,2002,0.4786586,0.4590552,0.5879837
754,2003,0.484832,0.4648484,0.6135404
754,2004,0.4983967,0.493708,0.6201244
754,2005,0.5223535,0.5031239,0.6147376
754,2006,0.5227727,0.5172004,0.6328341
754,2007,0.5171325,0.5240919,0.633198
754,2008,0.5348248,0.5208765,0.6259859
754,2009,0.5063904,0.5193499,0.6191664
754,2010,0.5039164,0.5019948,0.6238889
698,1990,0.5555556,0.438435,0.2990922
698,1991,0.5555556,0.4546841,0.3493828
698,1992,0.6111111,0.5287582,0.3210983
698,1993,0.4902778,0.4993546,0.2503621
698,1994,0.4916667,0.5104657,0.2494012
698,1995,0.5290523,0.5119935,0.3491774
698,1996,0.4798874,0.4541225,0.3708028
698,1997,0.4818451,0.435052,0.3916804
698,1998,0.4467658,0.374372,0.4076968
698,1999,0.4329014,0.3509459,0.4091786
698,2000,0.4197018,0.312705,0.376785
698,2001,0.2427567,0.2830385,0.3151481
698,2002,0.2070044,0.240409,0.2677259
698,2003,0.2067794,0.2377908,0.2697677
698,2004,0.2439835,0.2540284,0.2151599
698,2005,0.2363714,0.2406653,0.1898805
698,2006,0.2505136,0.2534286,0.1780553
698,2007,0.2481334,0.2416296,0.1767461
698,2008,0.2581276,0.2258582,0.1859483
698,2009,0.2698207,0.2989691,0.2298386
698,2010,0.2908192,0.3103303,0.2208814
