"iso2c","country","year","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCredits","PortfolioEquity","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAll","ExternPrivateDebt","ExternPublicDebt","ExternDebtTotal","TotalReserves","imfcode"
"125","7E","Europe & Central Asia (developing only)",2005,1701543383949.47,2359.70776381919,13.2,2.6,2.23809523809524,30.743193860733,3.54117647058824,NA,33054878000,6679866542.40823,NA,NA,NA,119631383000,261936664000,216337060000,630959985000,314137893063.726,NA
"126","7E","Europe & Central Asia (developing only)",2006,2087859412514.56,2543.47049185439,13.05,2.65,2.71428571428571,31.8362623714261,4.46842105263158,NA,28081763000,12301464316.9324,3.93628846790977,NA,NA,161215837000,366976888000,262849238000,819123726000,488175856508.783,NA
"127","7E","Europe & Central Asia (developing only)",2007,2699742793641.06,2721.78859073057,13,2.6,3.0952380952381,35.9408427717643,9.36190476190476,NA,24300085000,27001803277.3523,2.92164654172846,NA,NA,263043344000,576344183000,305908908000,1169596520000,715824843747.883,NA
"128","7E","Europe & Central Asia (developing only)",2008,3334326478549.01,2817.68213716751,12.55,3.9,4.14285714285714,38.9246264419091,14.1761904761905,NA,30509664000,-15267937356.3289,1.41118214503644,NA,NA,246328632000,721437755000,311027538000,1309303589000,658003368855.648,NA
"129","7E","Europe & Central Asia (developing only)",2009,2611447504948.76,2635.57254561819,13.2,9.5,4.31818181818182,47.6370429755841,16.2590909090909,NA,55693228000,6359259244.93648,-4.82494165986881,NA,NA,211596196000,685429101000,378224962000,1330943487000,684690016360.11,NA
"130","7E","Europe & Central Asia (developing only)",2010,3065429956637.69,2776.22388260018,13.55,12.2,4.36363636363636,50.7197728052572,19.45,NA,64183700000,-812866936.6577,-2.77678573689073,NA,NA,257867373000,707498037000,385276928000,1414826038000,750836718892.074,NA
"131","7E","Europe & Central Asia (developing only)",2011,3624327284019.9,2922.75756487448,11.8,12.55,4.59090909090909,49.3764481376749,27.5772727272727,NA,62982468000,-10114909150.8578,NA,NA,NA,280747517000,729670096000,410785911000,1484185992000,779498416586.653,NA
"132","7E","Europe & Central Asia (developing only)",2012,NA,NA,NA,NA,4.68181818181818,NA,27.7181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","8S","South Asia",1980,239501337552.007,241.722585336577,NA,NA,NA,36.343519414566,NA,NA,2544757000,0,NA,NA,NA,2447819000,357440000,31596267000,36946283000,15404256686.6447,NA
"134","8S","South Asia",1981,253323520001.952,250.206841004376,NA,NA,NA,37.4725729052569,NA,NA,3664976000,0,NA,NA,NA,2955972000,901600000,33070663000,40593211000,10997300361.6701,NA
"135","8S","South Asia",1982,262161387662.25,253.43056499118,NA,NA,NA,40.9360325851938,NA,NA,6003409000,0,NA,NA,NA,3663904000,1070423000,36777644000,47515380000,11618546667.4898,NA
"136","8S","South Asia",1983,277632918641.351,264.106248479611,NA,NA,NA,41.0580561133768,NA,NA,7282837000,1267876.37525416,NA,NA,NA,4697650000,1258939000,39472493000,52711919000,12578803669.5204,NA
"137","8S","South Asia",1984,277458957318.837,268.697643195241,NA,NA,NA,43.3100917128693,NA,NA,6729352000,8778865.3974967,NA,NA,NA,4988766000,1411654000,42247003000,55376775000,11787610657.036,NA
"138","8S","South Asia",1985,300252692811.231,276.51288036792,NA,NA,NA,45.128058784057,NA,NA,7056622000,10431006.995123,NA,NA,NA,6066303000,1621079000,50201509000,64945513000,12524608710.1953,NA
"139","8S","South Asia",1986,318138309467.094,283.077565778413,NA,NA,NA,47.7788442706043,NA,NA,6639735000,3413140.05684992,NA,NA,NA,7150048000,1513651000,59691049000,74994483000,13606557769.8291,NA
"140","8S","South Asia",1987,353457233833.646,288.196152282154,NA,NA,NA,48.4433860761056,NA,NA,6196172000,36378134.1558199,NA,NA,NA,8332360000,1824646000,72374069000,88727247000,15231722613.4866,NA
"141","8S","South Asia",1988,379356926533.544,305.52623039847,NA,NA,NA,47.896907659067,NA,NA,4483775000,5902564.7101057,NA,NA,NA,9455407000,1679844000,80068697000,95687723000,12759879261.097,NA
"142","8S","South Asia",1989,381760681698.973,314.932089793661,NA,NA,NA,48.937629184592,NA,NA,3651539000,487055.77968861,NA,NA,NA,10777088000,1820527000,95620627000,111869781000,11170529858.6373,NA
"143","8S","South Asia",1990,411674940336.935,324.837435256045,NA,NA,NA,47.5531111566709,NA,NA,4686142000,472260.518186794,-3.2889424508187,NA,65.6965570754786,12333460000,1727354000,107727973000,126474929000,8895718083.67512,NA
"144","8S","South Asia",1991,367122939515.263,323.988287896606,NA,NA,NA,46.5135071485289,NA,NA,5832223000,49506234.5853744,-2.74346392025318,NA,70.6461680866586,11866731000,2069046000,112179926000,131947926000,12019815340.2076,NA
"145","8S","South Asia",1992,389853151456.832,335.360205165928,NA,NA,NA,46.7094799718037,NA,NA,7088260000,533260994.842005,-2.77557215152304,NA,68.2838632352515,11233864000,2138301000,116219900000,136680325000,14527571264.4099,NA
"146","8S","South Asia",1993,385975784343.698,342.808651423361,NA,NA,NA,45.8528444987196,NA,NA,7270262000,1602761799.86365,-4.21614429355522,NA,71.5500503768434,6025127000,2917075000,124826308000,141038772000,21594457393.6694,NA
"147","8S","South Asia",1994,438017870225.571,356.15414324148,NA,NA,NA,44.195903678109,NA,NA,6932596000,6851376858.93202,-2.85277565042996,NA,66.5412100044161,6999200000,7686977000,131303628000,152922401000,34086053574.8009,NA
"148","8S","South Asia",1995,486561796291.813,373.209149337011,NA,NA,NA,42.4506100963422,NA,NA,5293356000,1584976148.84655,-2.68349115210087,NA,66.1836432074826,9044909000,8301152000,129494730000,152134147000,30704257485.5948,NA
"149","8S","South Asia",1996,526479595262.552,390.959050723575,NA,NA,NA,44.062442600127,NA,NA,3843356000,4125984310.2461,-2.69886967685858,NA,65.1978803839092,10295124000,9464974000,127214139000,150817593000,30945000970.8957,NA
"150","8S","South Asia",1997,552491702944.589,398.132282023704,NA,NA,NA,44.1361739548789,NA,NA,2787637000,2876008124.49196,-3.32014141282374,NA,59.8824296913156,8210494000,11681493000,127093093000,149772717000,34790592823.6883,NA
"151","8S","South Asia",1998,560339831029.537,412.438768751403,NA,NA,NA,44.3705493618123,NA,NA,2471382000,-627389510.288611,-3.63971753991726,NA,72.7180677093296,7099338000,11206466000,137776102000,158553288000,37381418301.5115,NA
"152","8S","South Asia",1999,598713990841.702,434.998003510854,NA,NA,NA,46.326555243354,NA,NA,3673540000,2381962492.20214,-3.59362137383466,NA,64.0681097896128,7016383000,10377651000,142848234000,163915808000,42719700297.3392,NA
"153","8S","South Asia",2000,622822096306.051,445.410442801161,4.9,19.5,NA,48.5643260387829,NA,NA,3199305000,2517509746.49396,-3.94066666625873,NA,64.5733198414706,6051167000,18513781000,134385084000,162149337000,47221149914.9952,NA
"154","8S","South Asia",2001,637169916840.114,457.382594859518,4.5,19.35,NA,50.5950217908384,NA,NA,3413585000,2781418322.00901,-4.06427422032886,NA,58.5877272726436,5152135000,19411472000,130362121000,158339313000,57430719448.7312,NA
"155","8S","South Asia",2002,671288997652.188,467.075755925048,5.15,18.55,NA,53.8129086061735,NA,NA,3753110000,1088396481.45699,-4.10471951823635,NA,62.7738722852446,6995413000,20997311000,137863787000,169609621000,85391148568.3362,NA
"156","8S","South Asia",2003,784104289050.78,493.046858679642,5.4,17,NA,52.8716572794261,NA,NA,4047789000,8048617355.13113,-3.14789240214803,NA,61.8920003781982,8861325000,49760210000,125504478000,188173802000,122326304605.891,NA
"157","8S","South Asia",2004,911122117066.21,522.0956922489,5.9,11.6,1.375,55.1352759526981,0.328571428571429,NA,3950051000,9006887977.48202,-2.95144964523326,NA,61.5142330429655,9537292000,52676029000,128954339000,195117711000,149910177644.968,NA
"158","8S","South Asia",2005,1044709099606.78,558.794497370445,6.4,8.3,1.625,56.3954193312036,0.6125,NA,3613861000,12406227068.67,-3.09657793924867,NA,61.1946742197956,11842212000,58031209000,115857563000,189344845000,156715825979.082,NA
"159","8S","South Asia",2006,1185117824549.2,597.982614527564,6.6,6.9,2,58.1907701341873,1.3,NA,3751950000,10387914030.809,-2.51652027558041,NA,59.1099377501104,28668036000,74855289000,127172361500,234447636500,200352276160.532,NA
"160","8S","South Asia",2007,1504374083298.98,642.173308947214,6.4,7.6,2,58.723618832524,1.9125,NA,3871362400,33969688008.1728,-1.11987052678327,NA,56.4780712596979,41617603900,99031189000,144601842700,289121997900,304196582489.884,NA
"161","8S","South Asia",2008,1534595654943.16,657.404341883596,7.3,10.5,2.25,64.5471007855568,2.6125,NA,6932810600,-15822242856.095,-4.85070763337226,NA,NA,49483905200,110051057000,156199704600,322667477400,281359236127.666,NA
"162","8S","South Asia",2009,1682654707433.55,696.051527601246,NA,NA,2.375,66.4580855217424,3.2875,NA,18663142200,24103313064.901,-4.95420117936538,NA,NA,52131237700,122627202000,169602586600,363024168500,322177588327.191,NA
"163","8S","South Asia",2010,2046104593675.39,745.368184779292,NA,NA,2.375,68.9648755820939,3.7875,NA,20318504500,29906970082.5045,-3.97027458179906,NA,NA,63921895800,130867887000,188770905000,403879192300,345559868532.137,NA
"164","8S","South Asia",2011,2271087793261.52,782.429015167542,NA,NA,2.875,70.4451557378856,5.85,NA,20288818800,-4806648558.4632,NA,NA,NA,86464775500,145931482000,201453049100,454138125400,343465130664.881,NA
"165","8S","South Asia",2012,NA,NA,NA,NA,2.875,NA,6.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","AD","Andorra",1980,446377494.880496,17013.6984881733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","AD","Andorra",1981,388983013.897495,16169.0216999294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","AD","Andorra",1982,375914742.918141,15514.6576334546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","AD","Andorra",1983,327849949.00321,14976.5906094134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","AD","Andorra",1984,330073024.937292,14554.7628419754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","AD","Andorra",1985,346742901.743383,14354.9065579204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","AD","Andorra",1986,481996232.885864,14444.462062266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","AD","Andorra",1987,611300198.45912,14983.6321746632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","AD","Andorra",1988,721426027.475386,15517.494690327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","AD","Andorra",1989,795489397.964069,15947.4901676142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","AD","Andorra",1990,1028989439.40715,16070.0657663566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","AD","Andorra",1991,1106890942.98847,15813.101603891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","AD","Andorra",1992,1209992604.28817,15194.4592163255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","AD","Andorra",1993,1007090896.43735,14318.1890135461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","AD","Andorra",1994,1017544619.09316,14092.4240795806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","AD","Andorra",1995,1178745261.82826,14125.5934154569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","AD","Andorra",1996,1224023469.69136,14662.7364028284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","AD","Andorra",1997,1180646037.01274,16071.6449128546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","AD","Andorra",1998,1211953953.56155,16755.2206888824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","AD","Andorra",1999,1239840265.63345,17513.1782384035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","AD","Andorra",2000,1133644294.5425,17539.4420048658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","AD","Andorra",2001,1264760246.44075,19085.364060495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","AD","Andorra",2002,1456198796.29382,19430.054780751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","AD","Andorra",2003,1917948475.27513,19834.6326237381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","AD","Andorra",2004,2322163502.26295,20254.3462867953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","AD","Andorra",2005,2539759285.92747,20737.9451167672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","AD","Andorra",2006,2823503852.62328,21595.3954820663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","AD","Andorra",2007,3245411583.7197,21495.8050827331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","AD","Andorra",2008,3712034266.50674,21943.3398976022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","AD","Andorra",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","AD","Andorra",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","AD","Andorra",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","AD","Andorra",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","AE","United Arab Emirates",1980,43598747466.6017,61374.7545458627,NA,NA,NA,12.8315805861253,NA,NA,NA,NA,NA,-16.1489016101677,NA,NA,NA,NA,NA,2354590700.8989,466
"200","AE","United Arab Emirates",1981,49333424083.8485,59768.8302136814,NA,NA,NA,12.5001117328224,NA,NA,NA,NA,NA,-12.4235243354669,NA,NA,NA,NA,NA,3471504393.42259,466
"201","AE","United Arab Emirates",1982,46622718556.837,52612.6888558245,NA,NA,NA,16.3152013506444,NA,NA,NA,NA,NA,10.9210137767814,NA,NA,NA,NA,NA,2588864560.04745,466
"202","AE","United Arab Emirates",1983,42803323300.6588,47658.0125693289,NA,NA,NA,21.3791208136043,NA,NA,NA,NA,NA,11.069665639222,NA,NA,NA,NA,NA,2384156103.22387,466
"203","AE","United Arab Emirates",1984,41807954192.4585,47169.8157847015,NA,NA,NA,22.3162530081738,NA,NA,NA,NA,NA,-0.628780268146658,NA,NA,NA,NA,NA,2538886313.49918,466
"204","AE","United Arab Emirates",1985,40603650189.3515,43114.9699434284,NA,NA,NA,26.5502584608866,NA,NA,NA,NA,NA,11.4962312930008,NA,NA,NA,NA,NA,3471498941.93009,466
"205","AE","United Arab Emirates",1986,33943612059.5248,34618.242140327,NA,NA,NA,32.2068988088171,NA,NA,NA,NA,NA,-3.84814098555024,NA,NA,NA,NA,NA,3689327136.9,466
"206","AE","United Arab Emirates",1987,36384908706.4022,33712.7742151568,NA,NA,NA,28.7530033450232,NA,NA,NA,NA,NA,-8.12434732332371,NA,NA,NA,NA,NA,5120939274.4,466
"207","AE","United Arab Emirates",1988,36275674165.5187,30904.9099515103,NA,NA,NA,30.9626698829291,NA,NA,NA,NA,NA,-2.06667420497816,NA,NA,NA,NA,NA,4768740249,466
"208","AE","United Arab Emirates",1989,41464995870.8318,32727.855735948,NA,NA,NA,29.246679016418,NA,NA,NA,NA,NA,0.08157608979973,NA,NA,NA,NA,NA,4776309671.2,466
"209","AE","United Arab Emirates",1990,50701443695.6114,36597.6691076874,NA,NA,NA,23.1746477471925,NA,NA,NA,NA,NA,-5.4518211460233,NA,NA,NA,NA,NA,4890565126.4,466
"210","AE","United Arab Emirates",1991,51552165568.8761,34957.0468658442,NA,NA,NA,24.0387123215063,NA,NA,NA,NA,NA,-0.853383714759689,NA,NA,NA,NA,NA,5646813528,466
"211","AE","United Arab Emirates",1992,54239171831.4067,34255.8415604337,NA,NA,NA,25.6729679420376,NA,NA,NA,NA,NA,2.5859033690714,NA,NA,NA,NA,NA,5977159900,466
"212","AE","United Arab Emirates",1993,55625170195.5344,32928.5667742062,NA,NA,NA,26.437994436937,NA,NA,NA,NA,NA,-4.74971628738565,NA,NA,NA,NA,NA,6415331966.78772,466
"213","AE","United Arab Emirates",1994,59305093918.2155,33445.2809187035,NA,NA,NA,29.8668148918985,NA,NA,NA,NA,NA,3.17526769389454,NA,NA,NA,NA,NA,6963510095.9887,466
"214","AE","United Arab Emirates",1995,65743666507.5478,33926.3405010542,NA,NA,NA,28.8915667324862,NA,NA,NA,NA,NA,-4.14179780336017,NA,NA,NA,NA,NA,7778377418.33299,466
"215","AE","United Arab Emirates",1996,73571233919.7352,34073.5354853607,NA,NA,NA,28.9109227823496,NA,NA,NA,NA,NA,2.65147739095007,NA,NA,NA,NA,NA,8350160404.21272,466
"216","AE","United Arab Emirates",1997,78839008362.6404,34921.614011901,NA,NA,NA,31.2747578462794,NA,NA,NA,NA,0.332391212709645,0.7213526408123,NA,NA,NA,NA,NA,8603051037.38,466
"217","AE","United Arab Emirates",1998,75674338444.8071,33194.7158661847,NA,NA,NA,36.7537315707132,NA,NA,NA,NA,0.0309448246579877,-1.41660577618606,NA,NA,NA,NA,NA,9305874117.92592,466
"218","AE","United Arab Emirates",1999,84445475523.1267,32489.2303875585,NA,NA,NA,35.9295761588229,NA,NA,NA,NA,0.0593307236413587,1.46196934815324,NA,NA,NA,NA,NA,10790299882.2131,466
"219","AE","United Arab Emirates",2000,104337375342.526,34395.1491342898,12.9,12.7,NA,28.9378965733386,NA,NA,NA,NA,NA,-9.57230733027414,NA,NA,NA,NA,NA,13631620553.5699,466
"220","AE","United Arab Emirates",2001,103311643522.893,33592.3668760979,11.9,15.7,NA,29.2939778437419,NA,NA,NA,NA,NA,-7.90828902665604,NA,NA,NA,NA,NA,14256130151.9662,466
"221","AE","United Arab Emirates",2002,109816204634.494,33297.0692893106,11.8,15.3,NA,30.7506268955643,NA,NA,NA,NA,NA,-2.77707114109585,NA,NA,NA,NA,NA,15355430569.9424,466
"222","AE","United Arab Emirates",2003,124346361618.639,34669.3285476457,11.4,14.3,NA,33.3784812722112,NA,NA,NA,NA,NA,1.3928117419891,NA,NA,NA,NA,NA,15087811852.7696,466
"223","AE","United Arab Emirates",2004,147824374542.517,35316.3390075165,11.1,12.5,2,35.6770472983133,0,NA,NA,NA,NA,-0.784397767625824,NA,NA,NA,NA,NA,18529924267.3262,466
"224","AE","United Arab Emirates",2005,180617023539.137,33288.1113928384,11.9,8.3,2,42.691966484552,0,NA,NA,NA,NA,-6.26180278204914,NA,NA,NA,NA,NA,21010296276.9269,466
"225","AE","United Arab Emirates",2006,222105928740.596,31929.7981667147,12.6,6.3,2,48.9699933731573,0,NA,NA,NA,NA,-1.40473599682982,NA,NA,NA,NA,NA,27617445690.6868,466
"226","AE","United Arab Emirates",2007,258150041410.76,28427.0984827746,10.5,2.9,2,60.1417552790218,0,NA,NA,NA,NA,-2.37741646952391,NA,NA,NA,NA,NA,77238765447.5103,466
"227","AE","United Arab Emirates",2008,314844665222.197,25573.7317521242,11.8,2.3,5,73.1928567269286,7.7,NA,NA,NA,NA,-4.18660577537024,NA,NA,NA,NA,NA,31694454731.8194,466
"228","AE","United Arab Emirates",2009,270334929437.512,22507.001570246,16,4.3,5,97.5346492764488,12.6,NA,NA,NA,NA,14.0970808764947,NA,NA,NA,NA,NA,26104201251.3529,466
"229","AE","United Arab Emirates",2010,297648476848.078,21088.26438061,17.7,5.6,5,92.2930250515573,17.7,NA,NA,NA,NA,2.61053648615556,NA,NA,NA,NA,NA,32785288697.5566,466
"230","AE","United Arab Emirates",2011,360245074960.167,21058.436425668,17.2,6.2,5,81.3932435034626,29.2,NA,NA,NA,NA,1.98472429496965,NA,NA,NA,NA,NA,37269321629.3273,466
"231","AE","United Arab Emirates",2012,NA,NA,NA,NA,5,NA,31.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466
"232","AF","Afghanistan",1980,3641723447.10363,NA,NA,NA,NA,12.870583015462,NA,1.47183059830174,NA,0,NA,-20.5014490516383,NA,NA,NA,NA,NA,940035897.87281,512
"233","AF","Afghanistan",1981,3478787909.89899,NA,NA,NA,NA,16.3082487173217,NA,-5.91585360563058,NA,0,NA,11.056192992819,NA,NA,NA,NA,NA,657880925.16863,512
"234","AF","Afghanistan",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7.0570439397391,NA,NA,NA,NA,NA,698660883.668365,512
"235","AF","Afghanistan",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,582310951.48523,512
"236","AF","Afghanistan",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,526217145.099035,512
"237","AF","Afghanistan",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.7683203830571,NA,NA,NA,NA,NA,610761760.78276,512
"238","AF","Afghanistan",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15.2383756790175,NA,NA,NA,NA,NA,635742033.2,512
"239","AF","Afghanistan",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,55.9566086561398,NA,NA,NA,NA,NA,746832931,512
"240","AF","Afghanistan",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,39.9986360132863,NA,NA,NA,NA,NA,657015502,512
"241","AF","Afghanistan",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,42.1229752059695,NA,NA,NA,NA,NA,630659655.2,512
"242","AF","Afghanistan",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7669946784934,NA,NA,NA,NA,NA,637925698.4,512
"243","AF","Afghanistan",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576118910.8,512
"244","AF","Afghanistan",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"245","AF","Afghanistan",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"246","AF","Afghanistan",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"247","AF","Afghanistan",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"248","AF","Afghanistan",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"249","AF","Afghanistan",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"250","AF","Afghanistan",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"251","AF","Afghanistan",1999,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"252","AF","Afghanistan",2000,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"253","AF","Afghanistan",2001,2461666314.76859,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"254","AF","Afghanistan",2002,4093797449.88745,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"255","AF","Afghanistan",2003,4589112903.78521,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"256","AF","Afghanistan",2004,5283562278.67444,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"257","AF","Afghanistan",2005,6269129359.36674,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"258","AF","Afghanistan",2006,7057055309.38183,NA,NA,NA,0,-4.82409840826069,0,NA,40172000,NA,-2.02786009625116,NA,NA,18141000,0,910881500,969194500,NA,512
"259","AF","Afghanistan",2007,8720455003.4206,NA,NA,NA,0,0.602385827454101,0,NA,98770400,NA,-1.94862938125331,6.6493646447335,NA,20644900,0,1893470700,2012885900,NA,512
"260","AF","Afghanistan",2008,10617347740.0303,NA,NA,NA,0,4.79301563370882,0,NA,131081600,NA,-2.25206596677529,5.54299825712717,NA,17355200,0,1985366600,2133803400,3042274496.11725,512
"261","AF","Afghanistan",2009,12244505991.739,NA,NA,NA,0,3.98859471157203,0,NA,352752200,NA,0.281700526199515,-8.64087493953899,NA,20200700,0,2096969600,2469922500,4265888672.74832,512
"262","AF","Afghanistan",2010,15712654582.7823,NA,NA,NA,0,4.19108349693279,0,NA,355229500,NA,1.49555767038626,-6.04926340089676,NA,101696800,0,1966407000,2423333300,5162440197.79369,512
"263","AF","Afghanistan",2011,19176772039.8503,NA,NA,NA,0,-2.92884882412878,0,NA,372554800,NA,NA,-5.54950626584335,NA,227560500,0,2023325100,2623440400,6344642495.25739,512
