imfcode,country,year,AMCType,NumAMCOp,NumAMCCountry,NumAMCCountryLag,A1C,A2C,A3C,A4C,A5C,A6C,A7C,F1,F2,F3,F4,F5,F6,F7,source,note
644,ETHIOPIA,1985,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1986,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1987,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1988,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1989,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1990,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1991,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1992,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1993,NA,,,,,,,,,,,,,,,,,,RR_2008,
644,ETHIOPIA,1994,None,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1995,None,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1996,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1997,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1998,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,1999,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2000,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2001,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2002,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2003,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2004,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2005,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2006,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2007,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2008,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2009,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2010,NA,,,,,,,,,,,,,,,,,,,
644,ETHIOPIA,2011,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1980,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1981,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1982,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1983,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1984,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1985,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1986,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1987,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1988,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1989,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1990,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1991,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1992,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1993,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1994,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1995,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1996,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1997,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1998,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,1999,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2000,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2001,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2002,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2003,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2004,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2005,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2006,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2007,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2008,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2009,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2010,NA,,,,,,,,,,,,,,,,,,,
816,FAROE ISLANDS,2011,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1980,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1981,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1982,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1983,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1984,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1985,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1986,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1987,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1988,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1989,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1990,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1991,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1992,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1993,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1994,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1995,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1996,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1997,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1998,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,1999,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2000,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2001,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2002,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2003,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2004,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2005,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2006,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2007,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2008,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2009,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2010,NA,,,,,,,,,,,,,,,,,,,
819,FIJI,2011,NA,,,,,,,,,,,,,,,,,,,
172,FINLAND,1980,NA,,,,,,,,,,,,,,,,,,research,
172,FINLAND,1981,NA,,,,,,,,,,,,,,,,,,K_2000,
172,FINLAND,1982,NA,,,,,,,,,,,,,,,,,,LV_2012,
172,FINLAND,1983,NA,,,,,,,,,,,,,,,,,,,
172,FINLAND,1984,NA,,,,,,,,,,,,,,,,,,,
172,FINLAND,1985,NA,,,,,,,,,,,,,,,,,,,
172,FINLAND,1986,NA,,,,,,,,,,,,,,,,,,,
172,FINLAND,1987,NA,,,,,,,,,,,,,,,,,,,
172,FINLAND,1988,NA,,,,,,,,,,,,,,,,,,,
172,FINLAND,1989,NA,,,,,,,,,,,,,,,,,,,
172,FINLAND,1990,NA,,,,,,,,,,,,,,,,,,,
172,FINLAND,1991,None,,,,,,,,,,,,,,,,,,,
172,FINLAND,1992,None,,,,,,,,,,,,,,,,,,,
172,FINLAND,1993,Centralised,1,1,,1,,,,,,,AMC,,,,,,,,
172,FINLAND,1994,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,1995,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,1996,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,1997,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,1998,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,1999,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2000,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2001,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2002,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2003,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2004,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2005,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2006,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2007,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2008,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2009,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2010,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2011,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
172,FINLAND,2012,Centralised,1,1,1,,,,,,,,AMC,,,,,,,,
132,FRANCE,1980,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1981,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1982,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1983,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1984,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1985,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1986,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1987,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1988,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1989,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1990,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1991,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1992,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1993,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1994,NA,,,,,,,,,,,,,,,,,,,
132,FRANCE,1995,Decentralised,1,1,,1,,,,,,,AMC,,,,,,,http://www.prmia.org/pdf/Case_Studies/Credit_Lyonnais_1.pdf,
132,FRANCE,1996,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,1997,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,1998,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,1999,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,2000,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,2001,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,2002,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,2003,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,2004,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,2005,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,2006,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,2007,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
132,FRANCE,2008,Centralised,1,1,1,1,1,1,,,,,,AMC,,,,,,,
132,FRANCE,2009,Centralised,1,1,1,1,1,1,,,,,,AMC,,,,,,,
132,FRANCE,2010,Centralised,1,1,1,1,1,1,,,,,,AMC,,,,,,,
132,FRANCE,2011,Centralised,1,1,1,1,1,1,,,,,,AMC,,,,,,,
132,FRANCE,2012,Centralised,1,1,1,1,1,1,,,,,,AMC,,,,,,,
887,FRENCH POLYNESIA,1980,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1981,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1982,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1983,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1984,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1985,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1986,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1987,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1988,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1989,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1990,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1991,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1992,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1993,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1994,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1995,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1996,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1997,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1998,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,1999,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2000,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2001,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2002,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2003,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2004,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2005,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2006,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2007,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2008,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2009,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2010,NA,,,,,,,,,,,,,,,,,,,
887,FRENCH POLYNESIA,2011,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1980,NA,,,,,,,,,,,,,,,,,,RR_2008,
646,GABON,1981,NA,,,,,,,,,,,,,,,,,,LV_2012,
646,GABON,1982,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1983,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1984,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1985,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1986,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1987,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1988,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1989,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1990,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1991,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1992,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1993,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1994,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1995,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1996,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1997,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1998,NA,,,,,,,,,,,,,,,,,,,
646,GABON,1999,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2000,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2001,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2002,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2003,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2004,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2005,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2006,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2007,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2008,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2009,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2010,NA,,,,,,,,,,,,,,,,,,,
646,GABON,2011,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1980,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1981,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1982,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1983,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1984,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1985,None,,,,,,,,,,,,,,,,,,RR_2008,
648,GAMBIA,1986,None,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1987,None,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1988,None,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1989,None,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1990,None,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1991,None,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1992,None,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1993,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1994,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1995,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1996,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1997,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1998,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,1999,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2000,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2001,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2002,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2003,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2004,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2005,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2006,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2007,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2008,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2009,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2010,NA,,,,,,,,,,,,,,,,,,,
648,GAMBIA,2011,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1980,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1981,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1982,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1983,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1984,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1985,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1986,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1987,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1988,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1989,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1990,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1991,None,,,,,,,,,,,,,,,,,,LV_2012,
915,GEORGIA,1992,None,,,,,,,,,,,,,,,,,,TZK_1999,
915,GEORGIA,1993,None,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1994,None,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1995,None,,,,,,,,,,,,,,,,,,,
915,GEORGIA,1996,NA,,,,,,,,,,,CB,,,,,,,,
915,GEORGIA,1997,NA,,,,,,,,,,,CB,,,,,,,,
915,GEORGIA,1998,NA,,,,,,,,,,,CB,,,,,,,,
915,GEORGIA,1999,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2000,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2001,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2002,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2003,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2004,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2005,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2006,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2007,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2008,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2009,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2010,NA,,,,,,,,,,,,,,,,,,,
915,GEORGIA,2011,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1980,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1981,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1982,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1983,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1984,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1985,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1986,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1987,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1988,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1989,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1990,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1991,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1992,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1993,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1994,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1995,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1996,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1997,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1998,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,1999,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,2000,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,2001,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,2002,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,2003,NA,,,,,,,,,,,,,,,,,,http://www.fmsa.de/en/fmsa/tasks/history/,
134,GERMANY,2004,NA,,,,,,,,,,,,,,,,,,https://www.aa1.de/,
134,GERMANY,2005,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,2006,NA,,,,,,,,,,,,,,,,,,http://www.fms-wm.de/en/,
134,GERMANY,2007,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,2008,NA,,,,,,,,,,,,,,,,,,,
134,GERMANY,2009,Decentralised,1,1,,1,,,,,,,,,,,,,,,
134,GERMANY,2010,Decentralised,2,2,1,2,,,,,,,AMC,AMC,,,,,,,
134,GERMANY,2011,Decentralised,2,2,2,2,,,,,,,AMC,AMC,,,,,,,
134,GERMANY,2012,Decentralised,2,2,2,2,,,,,,,AMC,AMC,,,,,,,
652,GHANA,1980,NA,,,,,,,,,,,,,,,,,,,
652,GHANA,1981,NA,,,,,,,,,,,,,,,,,,,
652,GHANA,1982,None,,,,,,,,,,,,,,,,,,RR_2008,
652,GHANA,1983,None,,,,,,,,,,,,,,,,,,reserach,
652,GHANA,1984,None,,,,,,,,,,,,,,,,,,http://www.semfinancial.com/publications/Financial%20Markets%20and%20Institutions.pdf,
652,GHANA,1985,None,,,,,,,,,,,,,,,,,,,
652,GHANA,1986,None,,,,,,,,,,,,,,,,,,,
652,GHANA,1987,None,,,,,,,,,,,,,,,,,,,
652,GHANA,1988,None,,,,,,,,,,,,,,,,,,,
652,GHANA,1989,None,,,,,,,,,,,,,,,,,,,
652,GHANA,1990,Centralised,1,1,,1,,,,,,,AMC,,,,,,,,
652,GHANA,1991,Centralised,1,1,1,1,,,,,,,AMC,,,,,,,,
652,GHANA,1992,Centralised,1,1,1,1,,,,,,,AMC,,,,,,,,
652,GHANA,1993,Centralised,1,1,1,1,,,,,,,AMC,,,,,,,,
652,GHANA,1994,Centralised,1,1,1,1,,,,,,,AMC,,,,,,,,
652,GHANA,1995,Centralised,1,1,1,1,,,,,,,AMC,,,,,,,,
652,GHANA,1996,Centralised,1,1,1,1,,,,,,,AMC,,,,,,,,
652,GHANA,1997,Centralised,1,1,1,1,,,,,,,AMC,,,,,,,,
652,GHANA,1998,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,1999,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2000,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2001,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2002,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2003,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2004,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2005,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2006,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2007,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2008,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2009,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2010,NA,,1,1,,,,,,,,,,,,,,,,
652,GHANA,2011,NA,,1,1,,,,,,,,,,,,,,,,
174,GREECE,1980,NA,,,,,,,,,,,,,,,,,,LV_2012,
174,GREECE,1981,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1982,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1983,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1984,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1985,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1986,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1987,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1988,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1989,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1990,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1991,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1992,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1993,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1994,NA,,,,,,,,,,,,,,,,,,,
174,GREECE,1995,Decentralised,1,1,,,,,,,,,,,,,,,,http://www.sml.hw.ac.uk/cert-repec/wpa/1998/dp9811.pdf,
174,GREECE,1996,Decentralised,1,1,1,,,,,,,,,,,,,,,http://www.bankofgreece.gr/BogEkdoseis/Annrep2003.pdf,
174,GREECE,1997,Decentralised,1,1,1,,,,,,,,,,,,,,,http://www.piraeusbank.gr/Documents/internet/Diafora/Front_Page/Offering_Circular.pdf,
174,GREECE,1998,Decentralised,1,1,1,,,,,,,,,,,,,,,,
174,GREECE,1999,Decentralised,1,1,1,,,,,,,,,,,,,,,,
174,GREECE,2000,None,,,1,,,,,,,,,,,,,,,,
174,GREECE,2001,None,,,1,,,,,,,,,,,,,,,,
174,GREECE,2002,None,,,1,,,,,,,,,,,,,,,,
174,GREECE,2003,None,,,1,,,,,,,,,,,,,,,,
174,GREECE,2004,None,,,1,,,,,,,,,,,,,,,,
174,GREECE,2005,None,,,1,,,,,,,,,,,,,,,,
174,GREECE,2006,None,,,1,,,,,,,,,,,,,,,,
174,GREECE,2007,None,,,1,,,,,,,,,,,,,,,,
174,GREECE,2008,None,,,1,,,,,,,,,,,,,,,,
174,GREECE,2009,None,,,1,,,,,,,,,,,,,,,,
174,GREECE,2010,Centralised,2,1,1,1,,,,,,,AMC,,,,,,,,
174,GREECE,2011,Centralised,2,1,2,1,,,,,,,AMC,,,,,,,,
174,GREECE,2012,Centralised,2,1,2,1,,,,,,,AMC,,,,,,,http://www.ft.com/intl/cms/s/0/353efa5a-df1f-11e1-97ea-00144feab49a.html#axzz25DAJBzbS,
