parl,newelecP,oldelecP,country,consolexpcentgov,consolrevcengov,expcengov,revcengov,expgengov,revgengov,cengovdefsur,consolgovdefsur,country_code,cashsurdefimf,cashsurdefwdi,cashsurdef_imf_gfs,cashsurdef_imf_gfs2,drazenbudbal,Argentina,Bahamas,Barbados,Belize,Bolivia,Brazil,Chile,Colombia,CostaRica,DomRep,Ecuador,ElSalvador,Guatemala,Mexico,Nicaragua,Panama,Peru,TrinTob,Uruguay,Venezuela,run620,growth,inflation,oldeleU,oldelecL,newelecL,dbud_bal_comb,newfloating,oldfloating,oldelecL_oldfloat,oldelecP_oldfloat,dcashsurdefimf,dcashsurdefwdi,ddrazenbudbal,dcashsurdef_imf_gfs2,dcashsurdef_imf_gfs,newelecL_newfloat,newelecP_newfloat,dcengovdefsur,dconsolgovdefsur,newinflation,newgrowth,newextdebtpercgni,newextdebt,year,fiscalresponsibilitylaw,newelecL_nfloat_fisresp
0,.4986302,,"Mexico",,,,,,,-12120,-71289,18,-1.55,-1.7,,-9.99,-1.517268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,427,,,,,.4986302,,1,,,,-.0999999,-.1,.226915,.0700006,,.4986302,.4986302,2424,-15698,16.6,3.873255,35.6,166737.7,1999,0,0
0,.5013698,,"Mexico",,,,,,,-3675,-68906,18,-1.26,-1.2,,-7.85,-1.046472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,428,,,,,.5013698,,1,,,,.29,.5,.470796,2.14,,.5013698,.5013698,8445,2383,9.5,6.601985,26.64,150900.9,2000,0,0
0,0,,"Mexico",,,,,,,,,18,-.73,,,,-.6419248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,429,,,,,0,,1,,,,.53,,.4045472,,,0,0,,,6.4,-.1569842,26.95,163925.7,2001,0,0
0,0,,"Mexico",,,,,,,,,18,-1.78,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,430,,,,,.489011,,1,,,,-1.05,,,,,.489011,0,,,5,.8266846,25.86,164537.2,2002,0,0
0,0,,"Mexico",,,,,,,,,18,-1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,431,,,,,.510989,,1,,,,.78,,,,,.510989,0,,,4.5,1.351529,27.26,170846.9,2003,0,0
0,0,,"Mexico",,,,,,,,,18,-.91,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,432,,,,,0,,1,,,,.09,,,,,0,0,,,4.7,4.177488,25.43,171161.7,2004,0,0
0,.5,,"Mexico",,,,,,,,,18,-.68,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,433,,,,,.5,,,,,,.23,,,,,,,,,4,2.802294,22.26,167941.6,2005,,
0,.5,,"Mexico",,,,,,,,,18,-1.46,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,434,,,,,.5,,,,,,-.78,,,,,,,,,3.6,4.80872,19.45,160699.8,2006,,
0,,,"Nicaragua",,,,,,,0,0,19,0,,-3.92,-21.86,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,435,,2.8,,,,,0,0,,,,,,,,,,,,2.8,5.209455,52.19,883.8,1976,0,
0,,,"Nicaragua",,,,,,,0,0,19,0,,-6.75,-32.52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,436,,11.4,,,,,0,0,,,0,,,-10.66,-2.83,,,0,0,11.4,8.368481,61.34,1279,1977,0,
0,,,"Nicaragua",,,,,,,0,0,19,0,,-5.87,-30.67,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,437,,4.6,,,,,0,0,,,0,,,1.85,.8800001,,,0,0,4.6,-7.8388,74.66,1444.4,1978,0,
0,,,"Nicaragua",,,,,,,0,0,19,0,,-6.46,-30.43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,438,,48.2,,,,,,,,,0,,,.2399998,-.5900002,,,0,0,48.2,-26.47879,107.63,1535,1979,0,
0,,,"Nicaragua",,,,,,,0,0,19,0,,-6.49,-22.23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,439,,35.3,,,,,0,0,,,0,,,8.200001,-.0299997,,,0,0,35.3,4.611732,108.61,2192.9,1980,0,
0,,,"Nicaragua",,,,,,,0,0,19,0,,-10.18,-27.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,440,,23.9,,,,-3.884836,0,0,,,0,,,-4.99,-3.690001,,,0,0,23.9,5.36329,107.68,2470.6,1981,0,
0,,,"Nicaragua",,,,,,,0,0,19,0,,-20.26,-41.02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,441,,24.8,,,,-9.536157,0,0,,,0,,,-13.8,-10.08,,,0,0,24.8,-.8163619,127.9,2936.4,1982,0,
0,,,"Nicaragua",,,,,,,0,0,19,0,,-31.3,-46.26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,442,,31.1,,,,-11.03906,0,0,,,0,,,-5.239998,-11.04,,,0,0,31.1,4.613212,159.08,4098.1,1983,0,
0,0,0,"Nicaragua",,,,,,,0,0,19,0,,-23.56,-36.87,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,443,-1.6,35.4,0,0,0,7.737139,0,0,0,0,0,,,9.389999,7.74,0,0,0,0,35.4,-1.566094,163.77,4807.4,1984,0,0
0,0,0,"Nicaragua",,,,,,,0,0,19,0,,-21.94,-36.84,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,444,-4.1,219.5,0,0,0,1.616089,,,,,0,,,.0299988,1.619999,,,0,0,219.5,-4.081851,229.52,5772.3,1985,0,
0,0,0,"Nicaragua",,,,,,,0,0,19,0,,-14.73,-28.14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,445,-1,681.4,0,0,0,7.216019,,,,,0,,,8.700001,7.210001,,,0,0,681.4,-1.017309,240.09,6771.4,1986,0,
0,0,0,"Nicaragua",,,,,,,,,19,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,446,-.7,911.9,0,0,0,,0,0,0,0,0,,,,,0,0,,,911.9,-.7063529,206.95,7926.9,1987,0,0
0,0,0,"Nicaragua",,,,,,,-.02,-.02,19,,,-25.68,-50.57,-28.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,447,-12,10205,0,0,0,,,,,,,,,,,,,,,10205,-12.44982,383.65,8685.3,1988,0,
0,.8489011,.8444445,"Nicaragua",,,,,,,-.09,-.06,19,,,-1.71,-6.24,-3.144654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,448,-2,4770.2,0,.8444445,.8489011,22.25499,0,1,.8444445,.8444445,,,25.42678,44.33,23.97,0,0,-.07,-.04,4770.2,-1.697613,1209.3,9685.1,1989,0,0
0,.1510989,.1555556,"Nicaragua",,,,,,,-53.57,-55.64,19,,-34.2,,-49.35,-19.18639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,449,0,7485.5,0,.1555556,.1510989,-33.57357,1,1,.1555556,.1555556,,,-16.04174,-43.11,,.1510989,.1510989,-53.48,-55.58,7485.5,-.0930647,1087.76,10744.7,1990,0,0
0,0,0,"Nicaragua",,,,,,,370.52,395.88,19,4.22,6.1,,18.82,5.151927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,450,0,2945.1,0,0,0,40.8926,1,1,0,0,,40.3,24.33832,68.17,,0,0,424.09,451.52,2945.1,-.1907124,945.76,10958.9,1991,0,0
0,0,0,"Nicaragua",,,,,,,-224.81,-186.63,19,-3.37,-2.3,,-6.69,-3.19054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,451,0,23.7,0,0,0,-7.356868,0,0,0,0,-7.59,-8.4,-8.342467,-25.51,,0,0,-595.33,-582.51,23.7,.3854671,868.57,11268.9,1992,0,0
0,0,0,"Nicaragua",,,,,,,-1.65,-8.91,19,-.05,.1,,-.27,.1767524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,452,0,20.4,0,0,0,1.944183,0,1,0,0,3.32,2.4,3.367292,6.42,,0,0,223.16,177.72,20.4,-.3911386,853.23,11303.2,1993,0,0
0,0,0,"Nicaragua",,,,,,,-501.44,-529.2,19,-3.18,-2.1,,-12.92,.1586983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,453,3,6.7,0,0,0,-4.218107,0,0,0,0,-3.13,-2.2,-.0180541,-12.65,,0,0,-499.79,-520.29,6.7,3.337974,479.23,11995.7,1994,0,0
0,.1972603,.1861111,"Nicaragua",,,,,,,3,-43.45,19,-.29,.6,,-1.74,.5701789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,454,4,10.9,0,.1861111,.1972603,3.695705,0,0,0,0,2.89,2.7,.4114806,11.18,,0,0,504.44,485.75,10.9,5.911817,368.35,10389.7,1995,0,0
0,.8027397,.8138889,"Nicaragua",,,,,,,-184.44,-304.71,19,-.91,-.6,,-5.31,-1.5552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,455,5,11.6,0,.8138889,.8027397,-3.396987,0,0,0,0,-.62,-1.2,-2.125379,-3.57,,0,0,-187.44,-261.26,11.6,6.344172,198.96,5961.3,1996,0,0
0,0,0,"Nicaragua",,,,,,,-164.57,-207.65,19,-.76,-.5,,-3.23,-1.274125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,456,5,9.2,0,0,0,1.2,0,0,0,0,.15,.1,.281075,2.08,,0,0,19.87,97.06,9.2,3.966778,199.71,6228.5,1997,0,0
0,0,,"Nicaragua",,,,,,,-301.9,-224.74,19,-1.1,-.8,,-2.85,-1.895354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,457,,,,,0,,0,,,,-.34,-.3,-.6212291,.3800001,,0,0,-137.33,-17.09001,13,3.711586,190.42,6450.1,1998,0,0
0,0,,"Nicaragua",,,,,,,-1143.39,-1139.83,19,-2.9,-2.2,,-10.33,-4.210381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,458,,,,,0,,1,,,,-1.8,-1.4,-2.315027,-7.48,,0,0,-841.49,-915.09,11.2,7.03574,194.86,6908.9,1999,0,0
0,.1565934,,"Nicaragua",,,,,,,-2193.1,-1930.6,19,-4.74,-3.6,,-14.85,-7.695343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,459,,,,,.1565934,,0,,,,-1.84,-1.4,-3.484962,-4.52,,0,0,-1049.71,-790.77,11.5,4.101912,183.51,6853.1,2000,0,0
0,.8434066,,"Nicaragua",,,,,,,,,19,-7.07,-6.4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,460,,,,,.8434066,,0,,,,-2.33,-2.8,,,,0,0,,,6,2.960735,165.92,6408.4,2001,0,0
0,0,,"Nicaragua",,,,,,,,,19,-1.34,-2.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,461,,,,,0,,1,,,,5.73,3.9,,,,0,0,,,3.8,.7539095,169.44,6482.6,2002,0,0
0,0,,"Nicaragua",,,,,,,,,19,-2,-2.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,462,,,,,0,,1,,,,-.66,-.3,,,,0,0,,,5.3,2.520621,176.68,6910.8,2003,0,0
0,0,,"Nicaragua",,,,,,,,,19,-1.66,-2.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,463,,,,,0,,1,,,,.34,.5999999,,,,0,0,,,8.5,5.312288,120.6,5145.2,2004,0,0
0,.1538461,,"Nicaragua",,,,,,,,,19,-1.87,-1.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,464,,,,,.1538461,,,,,,-.21,.4000001,,,,,,,,9.6,4.345561,108.78,5143.6,2005,,
0,.8461539,,"Nicaragua",,,,,,,,,19,.07,.1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,465,,,,,.8461539,,,,,,1.94,1.9,,,,,,,,9.1,3.690864,84.82,4390.6,2006,,
0,,,"Panama",,,,,,,-168.5,-202.7,20,-8.38,,-10.36,-31.53,-9.5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,466,,4,,,,,0,0,,,,,,,,,,,,4,1.643639,67.57,1343.4,1976,0,
0,,,"Panama",,,,,,,-108.9,-119,20,-4.35,,-5.75,-17.88,-4.97738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,467,,4.6,,,,,0,0,,,4.03,,4.53112,13.65,4.61,,,59.6,83.7,4.6,1.155447,79.99,1682.1,1977,0,
0,,,"Panama",,,,,,,-146,-159.6,20,-3.99,,-6.51,-21.08,-5.64758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,468,,4.2,,,,,0,0,,,.3599999,,-.6702003,-3.200001,-.7600002,,,-37.1,-40.60001,4.2,9.739919,91.97,2310.5,1978,0,
0,,,"Panama",,,,,,,-350.7,-371.8,20,-9.76,,-13.28,-34.8,-13.10347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,469,,8,,,,,0,0,,,-5.77,,-7.45589,-13.72,-6.77,,,-204.7,-212.2,8,4.507881,91.63,2598.6,1979,0,
0,,,"Panama",,,,,,,-199.6,-197.6,20,-5.01,,-5.55,-16.98,-5.17807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,470,,13.8,,,,,0,0,,,4.75,,7.9254,17.82,7.73,,,151.1,174.2,13.8,1.0985,87.31,2962.4,1980,0,
0,,,"Panama",,,,,,,-230.7,-334.6,20,-5.39,,-8.63,-24.52,-6.77766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,471,,7.3,,,,-2.572537,0,0,,,-.3799996,,-1.59959,-7.540001,-3.08,,,-31.09999,-137,7.3,9.206809,88.81,3349.1,1981,0,
0,,,"Panama",,,,,,,-420.7,-482.6,20,,,-11.28,-28.62,-8.56717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,472,,4.3,,,,-2.370174,0,0,,,,,-1.78951,-4.1,-2.65,,,-190,-148,4.3,5.348457,88.67,3906.2,1982,0,
0,,,"Panama",,,,,,,-199.9,-272.5,20,-1.04,,-6.23,-17.07,-3.84513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,473,,2.1,,,,4.558222,0,0,,,,,4.72204,11.55,5.05,,,220.8,210.1,2.1,-4.491364,91.8,4372,1983,0,
0,,,"Panama",,,,,,,-277.5,-340,20,-1.02,,-7.45,-19.84,-5.46776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,474,,1.6,,,,-1.088009,0,0,,,.02,,-1.62263,-2.77,-1.22,,,-77.60001,-67.5,1.6,2.709473,91.38,4347.8,1984,0,
0,,,"Panama",,,,,,,-20.2,-155,20,-.05,,-3.16,-9.95,-1.87153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,475,,1,,,,3.789134,0,0,,,.97,,3.59623,9.89,4.29,,,257.3,185,1,4.942234,91.08,4741.9,1985,0,
0,,,"Panama",,,,,,,-54.8,-220.7,20,,,-4.29,-12.88,-2.28014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,476,,-.1,,,,-1.062146,0,0,,,,,-.4086099,-2.93,-1.13,,,-34.6,-65.7,-.1,3.567788,93.88,4842.6,1986,0,
0,,,"Panama",,,,,,,-81,-227.9,20,,,-4.29,-12.86,-2.80758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,477,,1,,,,-.1105449,0,0,,,,,-.5274401,.0200005,0,,,-26.2,-7.199997,1,-1.809055,97.14,5616.8,1987,0,
0,.6472222,.6472222,"Panama",,,,,,,59.6,-108.1,20,1.26,,-6.23,-8.21,-.59904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,478,,.4,0,.6472222,,1.824335,0,0,0,0,,,2.20854,4.65,-1.94,,0,140.6,119.8,.4,-13.37984,126.79,6052.7,1988,0,
0,.3527778,.3527778,"Panama",,,,,,,34,-133.7,20,1.66,,-7.36,-11.02,-2.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,479,2,.1,0,.3527778,,-.5178866,0,0,0,0,.4,,-1.41426,-2.81,-1.13,,0,-25.6,-25.6,.2,1.562247,134.57,6218.8,1989,0,
0,0,0,"Panama",,,,,,,272.8,160.8,20,3.88,2,,13.23,1.82696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,480,8,.8,0,0,0,5.761974,0,0,0,0,2.22,,3.84026,24.25,,0,0,238.8,294.5,.8,8.098992,128.55,6492.8,1990,0,0
0,0,0,"Panama",,,,,,,421.7,307.9,20,2.66,5.6,,22.29,5.06893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,481,9,1.3,0,0,0,2.24376,0,0,0,0,-1.22,3.6,3.24197,9.060001,,0,0,148.9,147.1,1.3,9.419006,121.29,6620.2,1991,0,0
0,0,0,"Panama",,,,,,,459,321.2,20,1.72,.9,,22.92,.84011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,482,8,1.8,0,0,0,-.4338551,0,0,0,0,-.9400001,-4.7,-4.22882,.6299992,,0,0,37.29999,13.30002,1.8,8.20168,100.09,6254.6,1992,0,0
0,.6510989,.6444445,"Panama",,,,,,,401.3,284.7,20,1.82,2.9,,16.81,2.64407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,483,6,.5,0,.6444445,.6510989,-.9108949,0,0,0,0,.1,2,1.80396,-6.110001,,0,0,-57.70001,-36.5,.5,5.455743,96.35,6705.2,1993,0,0
0,.3489011,.3555556,"Panama",,,,,,,240.7,146,20,1.5,.9,,7.77,.79464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,484,3,1.3,0,.3555556,.3489011,-2.037642,0,0,0,0,-.3200001,-2,-1.84943,-9.039999,,0,0,-160.6,-138.7,1.3,2.850148,91.92,6898.5,1994,0,0
0,0,0,"Panama",,,,,,,474.2,230.5,20,1.37,1.5,,12.51,1.3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,485,2,1,0,0,0,1.027678,0,0,0,0,-.13,.6,.59486,4.74,,0,0,233.5,84.5,1,1.751679,80.87,6098.8,1995,0,0
0,0,0,"Panama",,,,,,,253.6,-60.9,20,-1.97,-1.2,,-2.76,-1.23682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,486,2,1.3,0,0,0,-3.662609,0,0,0,0,-3.34,-2.7,-2.62632,-15.27,,0,0,-220.6,-291.4,1.3,2.810584,67.39,6068.2,1996,0,0
0,0,0,"Panama",,,,,,,258.9,17.9,20,-1.81,-.7,,.8,-.79109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,487,4,1.3,0,0,0,.9538956,0,0,0,0,.1600001,.5000001,.44573,3.56,,0,0,5.299988,78.8,1.3,6.46099,62.26,6021.9,1997,0,0
0,.6675824,,"Panama",,,,,,,231.3,-64.2,20,-3.08,-1.9,,-2.6,-1.98667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,488,,,,,.6675824,,0,,,,-1.27,-1.2,-1.19558,-3.4,,0,0,-27.59999,-82.1,.6,7.341502,61.55,6406.6,1998,0,0
0,.3324176,,"Panama",,,,,,,300.2,34.4,20,-1.3,.2,,1.3,.19331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,489,,,,,.3324176,,0,,,,1.78,2.1,2.17998,3.9,,0,0,68.90001,98.6,1.2,3.917207,63.5,6836.2,1999,0,0
0,0,,"Panama",,,,,,,238.7,30.2,20,-.82,-.8,,1.13,-.89048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,490,,,,,0,,0,,,,.48,-1,-1.08379,-.17,,0,0,-61.50002,-4.200001,1.5,2.715374,63.94,7038,2000,0,0
0,0,,"Panama",,,,,,,,,20,-.49,.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,491,,,,,0,,0,,,,.33,1.7,,,,0,0,,,.3,.5742729,73.54,8240,2001,0,0
0,0,,"Panama",,,,,,,,,20,-3.62,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,492,,,,,0,,0,,,,-3.13,,,,,0,0,,,1,2.228887,68.99,8294.2,2002,1,0
0,.6657534,,"Panama",,,,,,,,,20,-2.23,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,493,,,,,.6657534,,0,,,,1.39,,,,,0,0,,,.4,4.205763,71.27,8688.4,2003,1,0
0,.3342466,,"Panama",,,,,,,,,20,-5.23,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,494,,,,,.3342466,,0,,,,-3,,,,,0,0,,,.2,7.52208,71.39,9378.5,2004,0,0
0,0,,"Panama",,,,,,,,,20,-353.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,495,,,,,0,,,,,,-347.97,,,,,,,,,3.2,7.191279,67.85,9742.9,2005,,
0,0,,"Panama",,,,,,,,,20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,496,,,,,0,,,,,,,,,,,,,,,2.1,8.652394,62.23,9989.1,2006,,
0,,,"Peru",,,,,,,0,0,22,0,,-4.22,-22.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,,33.5,,,,,1,1,,,,,,,,,,,,33.5,1.960723,49.96,7575.8,1976,0,
0,,,"Peru",,,,,,,0,0,22,0,,-3.2,-17.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,498,,38.1,,,,,1,1,,,0,,,4.83,1.02,,,0,0,38.1,.4029166,70.83,9170.8,1977,0,
0,,,"Peru",,,,,,,0,0,22,0,,-.34,-1.97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,499,,57.8,,,,,1,1,,,0,,,15.25,2.86,,,0,0,57.8,.2827364,83.76,9716.8,1978,0,
0,.6219178,,"Peru",,,,,,,0,0,22,0,,1.82,11.64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,3.7,66.7,,,.6219178,,1,1,,,0,,,13.61,2.16,.6219178,.6219178,0,0,66.7,5.796397,63.48,9269.3,1979,0,0
0,.3780822,.3833333,"Peru",,,,,,,0,0,22,0,,-.77,-12.23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,501,4.5,59.1,.3833333,.3833333,.3780822,,1,1,.3833333,.3833333,0,,,-23.87,-2.59,.3780822,.3780822,0,0,59.1,3.077538,47.65,9385.8,1980,0,0
0,0,0,"Peru",,,,,,,0,0,22,0,,-3.78,-21.62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,502,4.4,75.4,0,0,0,-1.604031,1,1,0,0,0,,,-9.390001,-3.01,0,0,0,0,75.4,7.180586,35.85,8586.1,1981,0,0
0,0,0,"Peru",,,,,,,0,0,22,0,,-3.2,-18.26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,503,.2,64.4,0,0,0,.7658682,1,1,0,0,0,,,3.360001,.5799999,0,0,0,0,64.4,-.6,45.03,10708.7,1982,0,0
0,0,0,"Peru",,,,,,,0,0,22,-3.23,,-7.46,-38.51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,504,-12.6,111.2,0,0,0,-4.303046,1,1,0,0,-3.23,,,-20.25,-4.26,0,0,0,0,111.2,-11.8,63.04,11341.6,1983,0,0
0,.717033,.7111111,"Peru",,,,,,,0,0,22,-1.45,,-4.38,-23.84,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,505,4.8,110.2,.7111111,.7111111,.717033,3.067283,1,1,.7111111,.7111111,1.78,,,14.67,3.08,.717033,.717033,0,0,110.2,5.2,65.63,12157.1,1984,0,0
0,.282967,.2888889,"Peru",,,,,,,0,0,22,-2.12,,-2.19,-12.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,506,2.3,163.4,.2888889,.2888889,.282967,2.031024,1,1,.2888889,.2888889,-.6699998,,,11.24,2.19,.282967,.282967,0,0,163.4,2.8,72.98,12884,1985,0,0
0,0,0,"Peru",,,,,,,-.01,-.01,22,-3.6,,-3.67,-24.53,-2.77778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,507,9.2,77.9,0,0,0,-1.67572,0,0,0,0,-1.48,,,-11.93,-1.48,0,0,-.01,-.01,77.9,10,86.85,14886.8,1986,0,0
0,0,0,"Peru",,,,,,,-.04,-.04,22,-5.85,,-5.69,-40.38,-5.55556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,508,8.5,85.8,0,0,0,-2.175194,1,1,0,0,-2.25,,-2.77778,-15.85,-2.02,0,0,-.03,-.03,85.8,8,76.51,17482.9,1987,0,0
0,0,0,"Peru",,,,,,,-.16,-.16,22,-2.95,,-2.78,-27.78,-3.68664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509,-8,667,0,0,0,1.263241,1,1,0,0,2.9,,1.86892,12.6,2.91,0,0,-.12,-.12,667,-8.7,165.76,18231.4,1988,0,0
0,.7335165,.7277778,"Peru",,,,,,,-5.96,-5.96,22,-4.92,,-4.16,-44.27,-5.67619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,510,-12,3398.7,.7277778,.7277778,.7335165,-2.190504,1,1,.7277778,.7277778,-1.97,,-1.98955,-16.49,-1.38,.7335165,.7335165,-5.8,-5.8,3398.7,-11.7,105.07,18564.4,1989,0,0
0,.2664835,.2722222,"Peru",,,,,,,-441.34,-441.66,22,-3.56,-8.1,,-36.09,-8.10215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,511,-5,7481.7,.2722222,.2722222,.2664835,-.9018893,1,1,.2722222,.2722222,1.36,,-2.42596,8.18,,.2664835,.2664835,-435.38,-435.7,7481.7,-5.143242,78.58,20043.6,1990,0,0
0,0,0,"Peru",,,,,,,-602.37,-591.84,22,-1.98,-2,,-13.37,-2.03852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,512,3,409.5,0,0,.1068493,5.883825,1,1,0,0,1.58,6.1,6.06363,22.72,,.1068493,0,-161.03,-150.18,409.5,2.1659,64.05,20687.8,1991,0,0
0,0,0,"Peru",,,,,,,-1639.81,-1662.31,22,-2.09,-3.5,,-17.94,-3.45694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,513,-1,73.5,0,0,.8931507,-1.38975,1,1,0,0,-.1099999,-1.5,-1.41842,-4.570001,,.8931507,0,-1037.44,-1070.47,73.5,-.4287671,58.18,20317.8,1992,0,0
